model,device,seq_len,batch_size,sm_count,sm_ratio_pct,prefill_chunk_tokens,n_kernel_calls,n_blocks_per_call,cooperative_safe,latency_ms,latency_std_ms,state_passing_active
zamba2,a100-sxm4-80gb,8192,16,108,100.0,256,32,1792,False,15.709184169769287,0.04848920305200105,True
zamba2,a100-sxm4-80gb,8192,32,108,100.0,256,32,3584,False,27.448832511901855,0.0662922623809658,True
zamba2,a100-sxm4-80gb,16384,1,108,100.0,256,64,112,False,30.740992546081543,0.0647341977626566,True
zamba2,a100-sxm4-80gb,16384,4,108,100.0,256,64,448,False,30.756352424621582,0.06538695621583421,True
zamba2,a100-sxm4-80gb,16384,16,108,100.0,256,64,1792,False,31.037440299987793,0.060738509067924114,True
zamba2,a100-sxm4-80gb,16384,32,108,100.0,256,64,3584,False,54.60275077819824,0.011050955221827799,True
zamba2,a100-sxm4-80gb,512,1,14,13.0,512,1,224,False,0.8299520015716553,0.005587872418083473,True
zamba2,a100-sxm4-80gb,512,4,14,13.0,512,1,896,False,1.644544005393982,0.006412157128466849,True
zamba2,a100-sxm4-80gb,512,16,14,13.0,512,1,3584,False,5.435391902923584,0.005597248514702675,True
zamba2,a100-sxm4-80gb,512,32,14,13.0,512,1,7168,False,10.65881633758545,0.006018591602751487,True
zamba2,a100-sxm4-80gb,1024,1,14,13.0,512,2,224,False,1.3388800024986267,0.004749304166958277,True
zamba2,a100-sxm4-80gb,1024,4,14,13.0,512,2,896,False,2.973695993423462,0.0037840594452525737,True
zamba2,a100-sxm4-80gb,1024,16,14,13.0,512,2,3584,False,10.656767845153809,0.0058288644052189595,True
zamba2,a100-sxm4-80gb,1024,32,14,13.0,512,2,7168,False,21.096960067749023,0.02205640369232841,True
zamba2,a100-sxm4-80gb,2048,1,14,13.0,512,4,224,False,2.3229440450668335,0.011776765341393589,True
zamba2,a100-sxm4-80gb,2048,4,14,13.0,512,4,896,False,5.6494081020355225,0.007176063621280341,True
