# value_kind: latency_ms,latency_std_ms=measured(CUDA event); read_bytes,write_bytes,achieved_bw_GBs,theoretical_bw_GBs,bw_util_pct=derived; rest=metadata
model,device,layer_type,seq_len,batch_size,sm_count,sm_ratio_pct,prefill_chunk_tokens,n_kernel_calls,n_chunks,n_blocks_per_call,cooperative_safe,latency_ms,latency_std_ms,read_bytes,write_bytes,achieved_bw_GBs,theoretical_bw_GBs,bw_util_pct,state_passing_active,status
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,16,54,50.0,512,8,8,768,True,27.607040405273438,0.6618480986069868,1283457024,872415232,78.091,2039.0,3.83,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,16,68,62.96,512,8,8,768,True,21.230592727661133,0.009593811988264245,1283457024,872415232,101.546,2039.0,4.98,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,16,81,75.0,512,8,8,768,True,18.04441547393799,0.011154998836775171,1283457024,872415232,119.476,2039.0,5.86,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,16,94,87.04,512,8,8,768,True,16.502784729003906,0.00508099774582143,1283457024,872415232,130.637,2039.0,6.407,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,16,108,100.0,512,8,8,768,True,14.544896125793457,0.023080915384798544,1283457024,872415232,148.222,2039.0,7.269,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,32,14,12.96,512,8,8,1536,True,192.85453033447266,0.018677397809113257,2390753280,1744830464,21.444,2039.0,1.052,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,32,27,25.0,512,8,8,1536,True,97.95021057128906,0.011838925511532926,2390753280,1744830464,42.221,2039.0,2.071,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,32,40,37.04,512,8,8,1536,True,70.0953598022461,0.0066391630448991296,2390753280,1744830464,58.999,2039.0,2.894,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,32,54,50.0,512,8,8,1536,True,52.57523155212402,0.007723494332833492,2390753280,1744830464,78.66,2039.0,3.858,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,32,68,62.96,512,8,8,1536,True,41.63276672363281,0.3126498473089557,2390753280,1744830464,99.335,2039.0,4.872,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,32,81,75.0,512,8,8,1536,True,35.220481872558594,0.264319395755743,2390753280,1744830464,117.42,2039.0,5.759,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,32,94,87.04,512,8,8,1536,True,31.541248321533203,1.0487401943269736,2390753280,1744830464,131.117,2039.0,6.43,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,32,108,100.0,512,8,8,1536,True,28.230143547058105,0.010613839276871595,2390753280,1744830464,146.495,2039.0,7.185,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,1,14,12.96,512,16,16,48,True,14.46399974822998,0.012185634855743551,524288000,109051904,43.787,2039.0,2.147,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,1,27,25.0,512,16,16,48,True,8.184319972991943,0.011639849359040675,524288000,109051904,77.385,2039.0,3.795,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,1,40,37.04,512,16,16,48,True,6.144000053405762,0.028570997483067625,524288000,109051904,103.083,2039.0,5.056,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,1,54,50.0,512,16,16,48,True,4.809727907180786,0.008181320706157524,524288000,109051904,131.679,2039.0,6.458,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,1,68,62.96,512,16,16,48,True,4.3233277797698975,0.007114177268370075,524288000,109051904,146.494,2039.0,7.185,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,1,81,75.0,512,16,16,48,True,4.16870379447937,0.010199508438669284,524288000,109051904,151.927,2039.0,7.451,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,1,94,87.04,512,16,16,48,True,4.025343894958496,0.025244901211978872,524288000,109051904,157.338,2039.0,7.716,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,1,108,100.0,512,16,16,48,True,3.79801607131958,2.036162821618137,524288000,109051904,166.755,2039.0,8.178,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,4,14,12.96,512,16,16,192,True,62.51417541503906,0.03003747216257412,1040187392,436207616,23.617,2039.0,1.158,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,4,27,25.0,512,16,16,192,True,33.00556945800781,0.011864160418037631,1040187392,436207616,44.732,2039.0,2.194,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,4,40,37.04,512,16,16,192,True,23.819775581359863,0.014700670410808981,1040187392,436207616,61.982,2039.0,3.04,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,4,54,50.0,512,16,16,192,True,18.283007621765137,0.010418135928135931,1040187392,436207616,80.752,2039.0,3.96,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,4,68,62.96,512,16,16,192,True,14.861824035644531,0.009007487447050336,1040187392,436207616,99.341,2039.0,4.872,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,4,81,75.0,512,16,16,192,True,13.47379207611084,0.024934910398800764,1040187392,436207616,109.575,2039.0,5.374,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,4,94,87.04,512,16,16,192,True,12.576767921447754,0.004875207752564461,1040187392,436207616,117.391,2039.0,5.757,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,4,108,100.0,512,16,16,192,True,9.916927814483643,0.035442098637790874,1040187392,436207616,148.876,2039.0,7.301,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,8,14,12.96,512,16,16,384,True,123.87942504882812,0.04186196552155758,1728053248,872415232,20.992,2039.0,1.03,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,8,27,25.0,512,16,16,384,True,63.65798568725586,0.020986240272512887,1728053248,872415232,40.851,2039.0,2.003,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,8,40,37.04,512,16,16,384,True,45.28793525695801,0.014641176434141584,1728053248,872415232,57.421,2039.0,2.816,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,8,54,50.0,512,16,16,384,True,35.3489933013916,0.010534731552985142,1728053248,872415232,73.566,2039.0,3.608,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,8,68,62.96,512,16,16,384,True,27.29318332672119,0.009199919368906592,1728053248,872415232,95.279,2039.0,4.673,True,ok
