# value_kind: latency_ms,latency_std_ms=measured(CUDA event); read_bytes,write_bytes,achieved_bw_GBs,theoretical_bw_GBs,bw_util_pct=derived; rest=metadata
model,device,layer_type,seq_len,batch_size,sm_count,sm_ratio_pct,prefill_chunk_tokens,n_kernel_calls,n_chunks,n_blocks_per_call,cooperative_safe,latency_ms,latency_std_ms,read_bytes,write_bytes,achieved_bw_GBs,theoretical_bw_GBs,bw_util_pct,state_passing_active,status
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,16,68,62.96,512,8,8,8192,False,14.012928009033203,0.0075871425101304525,1358960640,1073741824,173.604,2039.0,8.514,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,16,81,75.0,512,8,8,8192,False,12.331520080566406,0.005917066286627612,1358960640,1073741824,197.275,2039.0,9.675,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,16,94,87.04,512,8,8,8192,False,11.321856021881104,0.008488955003933834,1358960640,1073741824,214.868,2039.0,10.538,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,16,108,100.0,512,8,8,8192,False,10.482687950134277,0.005203602026296769,1358960640,1073741824,232.069,2039.0,11.381,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,32,14,12.96,512,8,8,16384,False,114.98649597167969,0.020286701194409642,2717915136,2147483648,42.313,2039.0,2.075,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,32,27,25.0,512,8,8,16384,False,58.8723201751709,0.011798696293799782,2717915136,2147483648,82.643,2039.0,4.053,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,32,40,37.04,512,8,8,16384,False,43.000831604003906,0.009468901833495266,2717915136,2147483648,113.147,2039.0,5.549,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,32,54,50.0,512,8,8,16384,False,33.41004943847656,0.007876381125626084,2717915136,2147483648,145.627,2039.0,7.142,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,32,68,62.96,512,8,8,16384,False,27.94700813293457,0.007861210235260662,2717915136,2147483648,174.094,2039.0,8.538,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,32,81,75.0,512,8,8,16384,False,24.51763153076172,0.0079824854337288,2717915136,2147483648,198.445,2039.0,9.732,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,32,94,87.04,512,8,8,16384,False,22.51263999938965,0.01084818186412053,2717915136,2147483648,216.119,2039.0,10.599,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,32,108,100.0,512,8,8,16384,False,20.87014389038086,0.005881675202789812,2717915136,2147483648,233.127,2039.0,11.433,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,8192,1,14,12.96,512,16,16,512,False,8.328704357147217,0.019176684733476907,169881600,134217728,36.512,2039.0,1.791,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,8192,1,27,25.0,512,16,16,512,False,8.19046401977539,0.021355852654194332,169881600,134217728,37.128,2039.0,1.821,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,8192,1,40,37.04,512,16,16,512,False,8.137216091156006,0.04475976030740089,169881600,134217728,37.371,2039.0,1.833,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,8192,1,54,50.0,512,16,16,512,False,8.098816394805908,0.05024083951379858,169881600,134217728,37.549,2039.0,1.842,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,8192,1,68,62.96,512,16,16,512,False,8.095232009887695,0.029204439784696244,169881600,134217728,37.565,2039.0,1.842,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,8192,1,81,75.0,512,16,16,512,False,8.125951766967773,0.03032215808053078,169881600,134217728,37.423,2039.0,1.835,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,8192,1,94,87.04,512,16,16,512,False,8.086015701293945,0.025837809065000262,169881600,134217728,37.608,2039.0,1.844,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,8192,1,108,100.0,512,16,16,512,False,8.09984016418457,0.017948179141654946,169881600,134217728,37.544,2039.0,1.841,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,8192,4,14,12.96,512,16,16,2048,False,29.006848335266113,0.00534928654502813,679489536,536870912,41.934,2039.0,2.057,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,8192,4,27,25.0,512,16,16,2048,False,15.09939193725586,0.007586577401709966,679489536,536870912,80.557,2039.0,3.951,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,8192,4,40,37.04,512,16,16,2048,False,11.183103561401367,0.0063528228833391,679489536,536870912,108.768,2039.0,5.334,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,8192,4,54,50.0,512,16,16,2048,False,8.844287872314453,0.005960257178198547,679489536,536870912,137.531,2039.0,6.745,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,8192,4,68,62.96,512,16,16,2048,False,8.281599998474121,0.035876761815576544,679489536,536870912,146.875,2039.0,7.203,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,8192,4,81,75.0,512,16,16,2048,False,8.267263889312744,0.044770034453309925,679489536,536870912,147.13,2039.0,7.216,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,8192,4,94,87.04,512,16,16,2048,False,8.226304054260254,0.04098968727587849,679489536,536870912,147.862,2039.0,7.252,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,8192,4,108,100.0,512,16,16,2048,False,8.235520362854004,0.02429688237536162,679489536,536870912,147.697,2039.0,7.244,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,8192,8,14,12.96,512,16,16,4096,False,57.34809684753418,0.006965075262790564,1358966784,1073741824,42.42,2039.0,2.08,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,8192,8,27,25.0,512,16,16,4096,False,29.486592292785645,0.00535503943739954,1358966784,1073741824,82.502,2039.0,4.046,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,8192,8,40,37.04,512,16,16,4096,False,21.510656356811523,0.007521599188766348,1358966784,1073741824,113.093,2039.0,5.547,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,8192,8,54,50.0,512,16,16,4096,False,16.80793571472168,0.004555095096412453,1358966784,1073741824,144.736,2039.0,7.098,True,ok
