sm_count,sm_ratio,seq_len,batch_size,latency_ms,latency_p99_ms,achieved_bandwidth_GBs,theoretical_bw_GBs,bw_utilization_pct,model_name,layer_type,error
108,1.0,1024,1,0.6840320229530334,0.6901964902877807,239.13771652651334,1000.0,23.913771652651334,falcon_h1,mlp,
108,1.0,1024,4,2.6644480228424072,2.6941440105438232,75.5603375536021,1000.0,7.55603375536021,falcon_h1,mlp,
108,1.0,1024,16,10.285056114196777,10.526730289459229,34.25567464952182,1000.0,3.4255674649521826,falcon_h1,mlp,
108,1.0,1024,32,20.222976684570312,20.56090616226196,27.377182728120403,1000.0,2.7377182728120406,falcon_h1,mlp,
108,1.0,1024,64,40.10598373413086,40.81669013977051,23.844354955596607,1000.0,2.3844354955596607,falcon_h1,mlp,
108,1.0,2048,1,1.3593599796295166,1.363968014717102,129.59096239394313,1000.0,12.959096239394313,falcon_h1,mlp,
108,1.0,2048,4,5.2254719734191895,5.3442559242248535,48.15990618266241,1000.0,4.815990618266241,falcon_h1,mlp,
108,1.0,2048,16,20.215808868408203,20.574411869049072,27.386889716057862,1000.0,2.7386889716057863,falcon_h1,mlp,
108,1.0,2048,32,40.10700988769531,40.57159553527832,23.84374488843133,1000.0,2.3843744888431333,falcon_h1,mlp,
108,1.0,2048,64,80.60774230957031,81.583583984375,21.854075421621747,1000.0,2.185407542162175,falcon_h1,mlp,
108,1.0,4096,1,2.634752035140991,2.68287992477417,76.4119694433509,1000.0,7.641196944335089,falcon_h1,mlp,
108,1.0,4096,4,10.171392440795898,10.468362550735474,34.6384763001467,1000.0,3.46384763001467,falcon_h1,mlp,
108,1.0,4096,16,40.122880935668945,40.73854049682617,23.834313232224936,1000.0,2.3834313232224935,falcon_h1,mlp,
108,1.0,4096,32,80.77670669555664,82.46770637512206,21.808362237883888,1000.0,2.180836223788389,falcon_h1,mlp,
108,1.0,4096,64,161.71263885498047,165.38123962402344,20.85316546608405,1000.0,2.085316546608405,falcon_h1,mlp,
108,1.0,8192,1,5.283840179443359,5.535754427909851,47.62790535926308,1000.0,4.7627905359263085,falcon_h1,mlp,
108,1.0,8192,4,20.221952438354492,20.558888397216798,27.37856938828067,1000.0,2.737856938828067,falcon_h1,mlp,
108,1.0,8192,16,81.01631927490234,82.26048957824707,21.743862172046615,1000.0,2.1743862172046615,falcon_h1,mlp,
108,1.0,8192,32,161.2584991455078,164.3282148742676,20.91189260639935,1000.0,2.091189260639935,falcon_h1,mlp,
108,1.0,8192,64,325.41285705566406,332.739224243164,20.261786665891158,1000.0,2.0261786665891157,falcon_h1,mlp,
108,1.0,16384,1,10.284031867980957,10.468352317810059,34.259086370292486,1000.0,3.4259086370292486,falcon_h1,mlp,
108,1.0,16384,4,40.230913162231445,40.81870792388916,23.7703108588092,1000.0,2.37703108588092,falcon_h1,mlp,
108,1.0,16384,16,161.76229858398438,165.63897888183592,20.846763711441685,1000.0,2.0846763711441683,falcon_h1,mlp,
108,1.0,16384,32,326.0963897705078,334.5453076171875,20.219315806103143,1000.0,2.0219315806103144,falcon_h1,mlp,
108,1.0,16384,64,656.4643859863281,675.0845489501953,19.857736550953568,1000.0,1.9857736550953569,falcon_h1,mlp,
