sm_count,sm_ratio,seq_len,batch_size,latency_ms,latency_p99_ms,achieved_bandwidth_GBs,theoretical_bw_GBs,bw_utilization_pct,model_name,layer_type,n_blocks,waves,analytical
108,1.0,1024,4,0.5181440114974976,0.5294489383697509,232.47560007857345,2000,11.623780003928672,zamba2,ssm,1792,17,True
108,1.0,1024,16,1.6711679697036743,1.677322256565094,288.31413283096543,2000,14.41570664154827,zamba2,ssm,7168,67,True
108,1.0,1024,32,3.4856960773468018,3.5328101992607115,276.4561208484628,2000,13.822806042423139,zamba2,ssm,14336,133,True
108,1.0,1024,64,7.294464111328125,7.349247932434082,264.21178178215666,2000,13.210589089107833,zamba2,ssm,28672,266,True
108,1.0,2048,1,0.5109760165214539,0.5304627060890198,117.8690467901271,2000,5.8934523395063545,zamba2,ssm,896,9,True
108,1.0,2048,4,0.8468480110168457,0.8509542226791382,284.47962900772256,2000,14.223981450386129,zamba2,ssm,3584,34,True
108,1.0,2048,16,3.4652159214019775,3.5635199546813965,278.09003475030903,2000,13.904501737515451,zamba2,ssm,14336,133,True
108,1.0,2048,32,7.252992153167725,7.293962230682373,265.72252103681984,2000,13.286126051840991,zamba2,ssm,28672,266,True
108,1.0,2048,64,15.111167907714844,15.145073041915893,255.0806179601838,2000,12.754030898009189,zamba2,ssm,57344,531,True
108,1.0,4096,1,0.52019202709198,0.5345587366819381,231.56033488898723,2000,11.57801674444936,zamba2,ssm,1792,17,True
108,1.0,4096,4,1.6721919775009155,1.677322256565094,288.13757659576873,2000,14.406878829788436,zamba2,ssm,7168,67,True
108,1.0,4096,16,7.234047889709473,7.290972361564636,266.41838558210065,2000,13.320919279105034,zamba2,ssm,28672,266,True
108,1.0,4096,32,15.08454418182373,15.180841398239135,255.53082688733792,2000,12.776541344366896,zamba2,ssm,57344,531,True
108,1.0,4096,64,30.444031715393066,30.52860321044922,253.2230782068894,2000,12.661153910344469,zamba2,ssm,114688,1062,True
108,1.0,8192,1,0.8417279720306396,0.8488960266113281,286.210053610088,2000,14.310502680504399,zamba2,ssm,3584,34,True
108,1.0,8192,4,3.5031039714813232,3.5543038845062256,275.08233379453884,2000,13.754116689726942,zamba2,ssm,14336,133,True
108,1.0,8192,16,15.118335723876953,15.226941509246826,254.95968064211854,2000,12.747984032105927,zamba2,ssm,57344,531,True
108,1.0,8192,32,30.36006450653076,30.51750415802002,253.92342043086524,2000,12.696171021543263,zamba2,ssm,114688,1062,True
