"# value_kind: measured=latency_ms,latency_std_ms,achieved_bw_gbs; derived=n_blocks_per_call,waves,bw_util_pct; metadata=model,config_status,layer_type,batch,seq,chunk_granularity,tokens_per_call,context_len,sm_count,status,n_measure"
model__metadata,config_status__metadata,layer_type__metadata,batch__metadata,seq__metadata,chunk_granularity__metadata,tokens_per_call__metadata,context_len__metadata,sm_count__metadata,status__metadata,n_measure__metadata,n_blocks_per_call__derived,waves__derived,latency_ms__measured,latency_std_ms__measured,achieved_bw_gbs__measured,bw_util_pct__derived
zamba2_1.2b,verified,attn,32,2048,256,256,4096,40,ok,30,4096,102.4,7.50899,0.00302,366.422,17.971
zamba2_1.2b,verified,attn,32,2048,512,512,0,40,ok,30,8192,204.8,1.33427,0.00208,905.332,44.401
zamba2_1.2b,verified,attn,32,2048,512,512,4096,40,ok,30,8192,204.8,15.69075,0.00203,213.848,10.488
zamba2_1.2b,verified,attn,64,2048,256,256,0,40,ok,30,8192,204.8,0.91648,0.00214,1318.042,64.642
zamba2_1.2b,verified,attn,64,2048,256,256,4096,40,ok,30,8192,204.8,14.83878,0.00275,370.848,18.188
zamba2_1.2b,verified,attn,64,2048,512,512,0,40,ok,30,16384,409.6,2.62707,0.00233,919.624,45.102
zamba2_1.2b,verified,attn,64,2048,512,512,4096,40,ok,30,16384,409.6,31.21459,0.00351,214.992,10.544
zamba2_1.2b,verified,attn,128,2048,256,256,0,40,ok,30,16384,409.6,1.79917,0.00224,1342.798,65.856
zamba2_1.2b,verified,attn,128,2048,256,256,4096,40,ok,30,16384,409.6,29.52499,0.00328,372.764,18.282
zamba2_1.2b,verified,attn,128,2048,512,512,0,40,ok,30,32768,819.2,5.21062,0.00317,927.305,45.478
zamba2_1.2b,verified,attn,128,2048,512,512,4096,40,ok,30,32768,819.2,62.36263,0.00742,215.221,10.555
zamba2_1.2b,verified,attn,256,2048,256,256,0,40,ok,30,32768,819.2,3.56454,0.00542,1355.528,66.48
zamba2_1.2b,verified,attn,256,2048,256,256,4096,40,ok,30,32768,819.2,58.97216,0.02028,373.256,18.306
zamba2_1.2b,verified,attn,256,2048,512,512,0,40,ok,30,65536,1638.4,10.42995,0.00339,926.531,45.44
zamba2_1.2b,verified,attn,256,2048,512,512,4096,40,ok,30,65536,1638.4,124.65152,0.02106,215.349,10.561
zamba2_1.2b,verified,attn,512,2048,256,256,0,40,ok,30,65536,1638.4,7.17005,0.01312,1347.784,66.1
zamba2_1.2b,verified,attn,512,2048,256,256,4096,40,ok,30,65536,1638.4,117.88237,0.01131,373.452,18.315
zamba2_1.2b,verified,attn,512,2048,512,512,0,40,ok,30,131072,3276.8,20.8599,0.00477,926.531,45.44
zamba2_1.2b,verified,attn,512,2048,512,512,4096,40,ok,30,131072,3276.8,249.18169,0.02115,215.454,10.567
zamba2_1.2b,verified,ssm,1,2048,256,256,0,54,ok,30,64,1.1852,0.51046,0.00935,8.538,0.419
zamba2_1.2b,verified,ssm,1,2048,512,512,0,54,ok,30,128,2.3704,0.53658,0.00849,16.245,0.797
zamba2_1.2b,verified,ssm,2,2048,256,256,0,54,ok,30,128,2.3704,0.52736,0.00727,16.529,0.811
zamba2_1.2b,verified,ssm,2,2048,512,512,0,54,ok,30,256,4.7407,0.58061,0.00608,30.025,1.473
zamba2_1.2b,verified,ssm,4,2048,256,256,0,54,ok,30,256,4.7407,0.57549,0.00572,30.292,1.486
zamba2_1.2b,verified,ssm,4,2048,512,512,0,54,ok,30,512,9.4815,0.67891,0.00658,51.355,2.519
zamba2_1.2b,verified,ssm,8,2048,256,256,0,54,ok,30,512,9.4815,0.67482,0.00561,51.667,2.534
zamba2_1.2b,verified,ssm,8,2048,512,512,0,54,ok,30,1024,18.963,0.88064,0.00631,79.182,3.883
zamba2_1.2b,verified,ssm,16,2048,256,256,0,54,ok,30,1024,18.963,0.88013,0.00595,79.228,3.886
zamba2_1.2b,verified,ssm,16,2048,512,512,0,54,ok,30,2048,37.9259,1.31891,0.00442,105.739,5.186
zamba2_1.2b,verified,ssm,32,2048,256,256,0,54,ok,30,2048,37.9259,1.33325,0.00451,104.602,5.13
zamba2_1.2b,verified,ssm,32,2048,512,512,0,54,ok,30,4096,75.8519,2.44634,0.00535,114.016,5.592
zamba2_1.2b,verified,ssm,64,2048,256,256,0,54,ok,30,4096,75.8519,2.48218,0.00645,112.37,5.511
zamba2_1.2b,verified,ssm,64,2048,512,512,0,54,ok,30,8192,151.7037,4.79283,0.00944,116.391,5.708
zamba2_1.2b,verified,ssm,128,2048,256,256,0,54,ok,30,8192,151.7037,4.8727,0.06445,114.483,5.615
zamba2_1.2b,verified,ssm,128,2048,512,512,0,54,ok,30,16384,303.4074,9.4336,0.01555,118.267,5.8
zamba2_1.2b,verified,ssm,256,2048,256,256,0,54,ok,30,16384,303.4074,9.6,0.01594,116.217,5.7
zamba2_1.2b,verified,ssm,256,2048,512,512,0,54,ok,30,32768,606.8148,18.67162,0.04046,119.506,5.861
zamba2_1.2b,verified,ssm,512,2048,256,256,0,54,ok,30,32768,606.8148,19.00134,0.0744,117.432,5.759
zamba2_1.2b,verified,ssm,512,2048,512,512,0,54,ok,30,65536,1213.6296,37.28691,0.0609,119.686,5.87
zamba2_1.2b,verified,ssm_full,1,2048,256,256,0,54,ok,30,64,1.1852,0.61338,0.00689,102.839,5.044
zamba2_1.2b,verified,ssm_full,1,2048,512,512,0,54,ok,30,128,2.3704,0.67789,0.00651,111.856,5.486
zamba2_1.2b,verified,ssm_full,2,2048,256,256,0,54,ok,30,128,2.3704,0.67482,0.00538,112.365,5.511
zamba2_1.2b,verified,ssm_full,2,2048,512,512,0,54,ok,30,256,4.7407,0.78438,0.00625,129.17,6.335
zamba2_1.2b,verified,ssm_full,4,2048,256,256,0,54,ok,30,256,4.7407,0.78285,0.00656,129.424,6.347
zamba2_1.2b,verified,ssm_full,4,2048,512,512,0,54,ok,30,512,9.4815,1.15302,0.00164,132.093,6.478
zamba2_1.2b,verified,ssm_full,8,2048,256,256,0,54,ok,30,512,9.4815,1.15814,0.00136,131.509,6.45
zamba2_1.2b,verified,ssm_full,8,2048,512,512,0,54,ok,30,1024,18.963,2.10176,0.00236,120.984,5.934
zamba2_1.2b,verified,ssm_full,16,2048,256,256,0,54,ok,30,1024,18.963,2.11149,0.00284,120.427,5.906
zamba2_1.2b,verified,ssm_full,16,2048,512,512,0,54,ok,30,2048,37.9259,4.14413,0.00343,110.573,5.423
zamba2_1.2b,verified,ssm_full,32,2048,256,256,0,54,ok,30,2048,37.9259,4.16461,0.00287,110.029,5.396
zamba2_1.2b,verified,ssm_full,32,2048,512,512,0,54,ok,30,4096,75.8519,8.14131,0.00666,106.386,5.218
zamba2_1.2b,verified,ssm_full,64,2048,256,256,0,54,ok,30,4096,75.8519,8.18432,0.00358,105.827,5.19
zamba2_1.2b,verified,ssm_full,64,2048,512,512,0,54,ok,30,8192,151.7037,16.35226,0.03943,102.855,5.044
zamba2_1.2b,verified,ssm_full,128,2048,256,256,0,54,ok,30,8192,151.7037,16.44442,0.03784,102.279,5.016
zamba2_1.2b,verified,ssm_full,128,2048,512,512,0,54,ok,30,16384,303.4074,32.71066,0.06585,101.297,4.968
zamba2_1.2b,verified,ssm_full,256,2048,256,256,0,54,ok,30,16384,303.4074,32.93645,0.0647,100.603,4.934
zamba2_1.2b,verified,ssm_full,256,2048,512,512,0,54,ok,30,32768,606.8148,65.41722,0.11632,100.534,4.931
zamba2_1.2b,verified,ssm_full,512,2048,256,256,0,54,ok,30,32768,606.8148,65.69165,0.11391,100.114,4.91
zamba2_1.2b,verified,ssm_full,512,2048,512,512,0,54,ok,30,65536,1213.6296,130.58253,0.18408,100.343,4.921
zamba2_1.2b,verified,attn,1,2048,256,256,0,54,ok,30,128,2.3704,0.04506,0.00123,418.909,20.545
zamba2_1.2b,verified,attn,1,2048,256,256,4096,54,ok,30,128,2.3704,0.25907,0.00278,331.889,16.277
zamba2_1.2b,verified,attn,1,2048,512,512,0,54,ok,30,256,4.7407,0.06656,0.00083,567.138,27.815
zamba2_1.2b,verified,attn,1,2048,512,512,4096,54,ok,30,256,4.7407,0.50995,0.00087,205.622,10.084
zamba2_1.2b,verified,attn,2,2048,256,256,0,54,ok,30,256,4.7407,0.0512,0.00149,737.28,36.159
zamba2_1.2b,verified,attn,2,2048,256,256,4096,54,ok,30,256,4.7407,0.48282,0.00165,356.174,17.468
zamba2_1.2b,verified,attn,2,2048,512,512,0,54,ok,30,512,9.4815,0.1024,0.00369,737.28,36.159
zamba2_1.2b,verified,attn,2,2048,512,512,4096,54,ok,30,512,9.4815,0.81306,0.00142,257.935,12.65
zamba2_1.2b,verified,attn,4,2048,256,256,0,54,ok,30,512,9.4815,0.07578,0.00149,996.324,48.863
zamba2_1.2b,verified,attn,4,2048,256,256,4096,54,ok,30,512,9.4815,0.76698,0.00111,448.427,21.993
zamba2_1.2b,verified,attn,4,2048,512,512,0,54,ok,30,1024,18.963,0.1623,0.00245,930.322,45.626
zamba2_1.2b,verified,attn,4,2048,512,512,4096,54,ok,30,1024,18.963,1.56262,0.00109,268.414,13.164
zamba2_1.2b,verified,attn,8,2048,256,256,0,54,ok,30,1024,18.963,0.11674,0.00165,1293.474,63.437
zamba2_1.2b,verified,attn,8,2048,256,256,4096,54,ok,30,1024,18.963,1.47866,0.00122,465.197,22.815
zamba2_1.2b,verified,attn,8,2048,512,512,0,54,ok,30,2048,37.9259,0.28109,0.00225,1074.361,52.691
zamba2_1.2b,verified,attn,8,2048,512,512,4096,54,ok,30,2048,37.9259,2.95424,0.00265,283.951,13.926
zamba2_1.2b,verified,attn,16,2048,256,256,0,54,ok,30,2048,37.9259,0.19866,0.00186,1520.165,74.554
zamba2_1.2b,verified,attn,16,2048,256,256,4096,54,ok,30,2048,37.9259,2.77914,0.006,495.021,24.278
zamba2_1.2b,verified,attn,16,2048,512,512,0,54,ok,30,4096,75.8519,0.52326,0.00279,1154.254,56.609
zamba2_1.2b,verified,attn,16,2048,512,512,4096,54,ok,30,4096,75.8519,5.82861,0.00273,287.843,14.117
zamba2_1.2b,verified,attn,32,2048,256,256,0,54,ok,30,4096,75.8519,0.3625,0.00232,1666.17,81.715
zamba2_1.2b,verified,attn,32,2048,256,256,4096,54,ok,30,4096,75.8519,5.53984,0.01325,496.668,24.358
zamba2_1.2b,verified,attn,32,2048,512,512,0,54,ok,30,8192,151.7037,1.00403,0.00239,1203.109,59.005
zamba2_1.2b,verified,attn,32,2048,512,512,4096,54,ok,30,8192,151.7037,11.60602,0.00227,289.112,14.179
zamba2_1.2b,verified,attn,64,2048,256,256,0,54,ok,30,8192,151.7037,0.69018,0.00134,1750.22,85.837
zamba2_1.2b,verified,attn,64,2048,256,256,4096,54,ok,30,8192,151.7037,11.03411,0.01745,498.72,24.459
zamba2_1.2b,verified,attn,64,2048,512,512,0,54,ok,30,16384,303.4074,1.96557,0.00208,1229.12,60.281
zamba2_1.2b,verified,attn,64,2048,512,512,4096,54,ok,30,16384,303.4074,23.1593,0.00246,289.771,14.211
zamba2_1.2b,verified,attn,128,2048,256,256,0,54,ok,30,16384,303.4074,1.34451,0.00132,1796.874,88.125
zamba2_1.2b,verified,attn,128,2048,256,256,4096,54,ok,30,16384,303.4074,21.93562,0.04526,501.734,24.607
zamba2_1.2b,verified,attn,128,2048,512,512,0,54,ok,30,32768,606.8148,3.88762,0.00626,1242.879,60.955
zamba2_1.2b,verified,attn,128,2048,512,512,4096,54,ok,30,32768,606.8148,46.24282,0.00674,290.246,14.235
zamba2_1.2b,verified,attn,256,2048,256,256,0,54,ok,30,32768,606.8148,2.65984,0.00406,1816.59,89.092
zamba2_1.2b,verified,attn,256,2048,256,256,4096,54,ok,30,32768,606.8148,43.84154,0.06326,502.074,24.624
zamba2_1.2b,verified,attn,256,2048,512,512,0,54,ok,30,65536,1213.6296,7.76397,0.00267,1244.683,61.044
zamba2_1.2b,verified,attn,256,2048,512,512,4096,54,ok,30,65536,1213.6296,92.37094,0.07787,290.606,14.252
zamba2_1.2b,verified,attn,512,2048,256,256,0,54,ok,30,65536,1213.6296,5.33811,0.00181,1810.317,88.785
zamba2_1.2b,verified,attn,512,2048,256,256,4096,54,ok,30,65536,1213.6296,87.60576,0.07796,502.517,24.645
zamba2_1.2b,verified,attn,512,2048,512,512,0,54,ok,30,131072,2427.2593,15.51258,0.00286,1245.915,61.104
zamba2_1.2b,verified,attn,512,2048,512,512,4096,54,ok,30,131072,2427.2593,184.67123,0.01748,290.717,14.258
zamba2_1.2b,verified,ssm,1,2048,256,256,0,68,ok,30,64,0.9412,0.51354,0.00892,8.487,0.416
zamba2_1.2b,verified,ssm,1,2048,512,512,0,68,ok,30,128,1.8824,0.52787,0.00618,16.513,0.81
zamba2_1.2b,verified,ssm,2,2048,256,256,0,68,ok,30,128,1.8824,0.52326,0.00741,16.658,0.817
zamba2_1.2b,verified,ssm,2,2048,512,512,0,68,ok,30,256,3.7647,0.56678,0.00529,30.758,1.508
zamba2_1.2b,verified,ssm,4,2048,256,256,0,68,ok,30,256,3.7647,0.56525,0.00501,30.841,1.513
zamba2_1.2b,verified,ssm,4,2048,512,512,0,68,ok,30,512,7.5294,0.63488,0.00577,54.917,2.693
zamba2_1.2b,verified,ssm,8,2048,256,256,0,68,ok,30,512,7.5294,0.62822,0.0058,55.499,2.722
zamba2_1.2b,verified,ssm,8,2048,512,512,0,68,ok,30,1024,15.0588,0.78234,0.00575,89.131,4.371
zamba2_1.2b,verified,ssm,16,2048,256,256,0,68,ok,30,1024,15.0588,0.78541,0.00558,88.783,4.354
zamba2_1.2b,verified,ssm,16,2048,512,512,0,68,ok,30,2048,30.1176,1.08134,0.09128,128.97,6.325
zamba2_1.2b,verified,ssm,32,2048,256,256,0,68,ok,30,2048,30.1176,1.08544,0.00426,128.483,6.301
zamba2_1.2b,verified,ssm,32,2048,512,512,0,68,ok,30,4096,60.2353,1.95635,0.00249,142.572,6.992
zamba2_1.2b,verified,ssm,64,2048,256,256,0,68,ok,30,4096,60.2353,1.99066,0.00326,140.115,6.872
zamba2_1.2b,verified,ssm,64,2048,512,512,0,68,ok,30,8192,120.4706,3.80109,0.00376,146.759,7.198
zamba2_1.2b,verified,ssm,128,2048,256,256,0,68,ok,30,8192,120.4706,3.88403,0.00381,143.625,7.044
zamba2_1.2b,verified,ssm,128,2048,512,512,0,68,ok,30,16384,240.9412,7.44346,0.01692,149.888,7.351
zamba2_1.2b,verified,ssm,256,2048,256,256,0,68,ok,30,16384,240.9412,7.60525,0.02799,146.699,7.195
zamba2_1.2b,verified,ssm,256,2048,512,512,0,68,ok,30,32768,481.8824,14.68416,0.00491,151.958,7.453
zamba2_1.2b,verified,ssm,512,2048,256,256,0,68,ok,30,32768,481.8824,15.0272,0.06513,148.489,7.282
zamba2_1.2b,verified,ssm,512,2048,512,512,0,68,ok,30,65536,963.7647,29.41747,0.01529,151.704,7.44
zamba2_1.2b,verified,ssm_full,1,2048,256,256,0,68,ok,30,64,0.9412,0.58675,0.00545,107.505,5.272
zamba2_1.2b,verified,ssm_full,1,2048,512,512,0,68,ok,30,128,1.8824,0.61645,0.00675,123.004,6.033
zamba2_1.2b,verified,ssm_full,2,2048,256,256,0,68,ok,30,128,1.8824,0.61184,0.00618,123.93,6.078
zamba2_1.2b,verified,ssm_full,2,2048,512,512,0,68,ok,30,256,3.7647,0.72499,0.00601,139.752,6.854
zamba2_1.2b,verified,ssm_full,4,2048,256,256,0,68,ok,30,256,3.7647,0.72602,0.00657,139.555,6.844
zamba2_1.2b,verified,ssm_full,4,2048,512,512,0,68,ok,30,512,7.5294,0.89088,0.00366,170.961,8.385
zamba2_1.2b,verified,ssm_full,8,2048,256,256,0,68,ok,30,512,7.5294,0.89293,0.00221,170.569,8.365
zamba2_1.2b,verified,ssm_full,8,2048,512,512,0,68,ok,30,1024,15.0588,1.72134,0.00087,147.722,7.245
zamba2_1.2b,verified,ssm_full,16,2048,256,256,0,68,ok,30,1024,15.0588,1.73056,0.00117,146.935,7.206
zamba2_1.2b,verified,ssm_full,16,2048,512,512,0,68,ok,30,2048,30.1176,3.32902,0.00144,137.646,6.751
zamba2_1.2b,verified,ssm_full,32,2048,256,256,0,68,ok,30,2048,30.1176,3.35923,0.00616,136.409,6.69
zamba2_1.2b,verified,ssm_full,32,2048,512,512,0,68,ok,30,4096,60.2353,6.57101,0.00214,131.81,6.464
zamba2_1.2b,verified,ssm_full,64,2048,256,256,0,68,ok,30,4096,60.2353,6.61709,0.00122,130.892,6.419
zamba2_1.2b,verified,ssm_full,64,2048,512,512,0,68,ok,30,8192,120.4706,13.056,0.02091,128.823,6.318
zamba2_1.2b,verified,ssm_full,128,2048,256,256,0,68,ok,30,8192,120.4706,13.13792,0.02421,128.02,6.279
zamba2_1.2b,verified,ssm_full,128,2048,512,512,0,68,ok,30,16384,240.9412,25.95123,0.01047,127.682,6.262
zamba2_1.2b,verified,ssm_full,256,2048,256,256,0,68,ok,30,16384,240.9412,26.12378,0.03544,126.838,6.221
zamba2_1.2b,verified,ssm_full,256,2048,512,512,0,68,ok,30,32768,481.8824,51.75552,0.0584,127.072,6.232
zamba2_1.2b,verified,ssm_full,512,2048,256,256,0,68,ok,30,32768,481.8824,52.09037,0.06248,126.255,6.192
zamba2_1.2b,verified,ssm_full,512,2048,512,512,0,68,ok,30,65536,963.7647,103.65798,0.13994,126.406,6.199
zamba2_1.2b,verified,attn,1,2048,256,256,0,68,ok,30,128,1.8824,0.03789,0.00129,498.162,24.432
zamba2_1.2b,verified,attn,1,2048,256,256,4096,68,ok,30,128,1.8824,0.21197,0.00245,405.643,19.894
zamba2_1.2b,verified,attn,1,2048,512,512,0,68,ok,30,256,3.7647,0.06246,0.00144,604.328,29.638
zamba2_1.2b,verified,attn,1,2048,512,512,4096,68,ok,30,256,3.7647,0.3369,0.00152,311.246,15.265
zamba2_1.2b,verified,attn,2,2048,256,256,0,68,ok,30,256,3.7647,0.04506,0.00179,837.818,41.09
zamba2_1.2b,verified,attn,2,2048,256,256,4096,68,ok,30,256,3.7647,0.31949,0.00172,538.256,26.398
zamba2_1.2b,verified,attn,2,2048,512,512,0,68,ok,30,512,7.5294,0.09011,0.00239,837.818,41.09
zamba2_1.2b,verified,attn,2,2048,512,512,4096,68,ok,30,512,7.5294,0.64512,0.00156,325.079,15.943
zamba2_1.2b,verified,attn,4,2048,256,256,0,68,ok,30,512,7.5294,0.06451,0.00104,1170.286,57.395
zamba2_1.2b,verified,attn,4,2048,256,256,4096,68,ok,30,512,7.5294,0.61235,0.00093,561.659,27.546
zamba2_1.2b,verified,attn,4,2048,512,512,0,68,ok,30,1024,15.0588,0.13824,0.00218,1092.267,53.569
zamba2_1.2b,verified,attn,4,2048,512,512,4096,68,ok,30,1024,15.0588,1.2585,0.0011,333.279,16.345
zamba2_1.2b,verified,attn,8,2048,256,256,0,68,ok,30,1024,15.0588,0.10035,0.00107,1504.653,73.794
zamba2_1.2b,verified,attn,8,2048,256,256,4096,68,ok,30,1024,15.0588,1.19603,0.00239,575.123,28.206
zamba2_1.2b,verified,attn,8,2048,512,512,0,68,ok,30,2048,30.1176,0.2345,0.00225,1287.825,63.16
zamba2_1.2b,verified,attn,8,2048,512,512,4096,68,ok,30,2048,30.1176,2.47706,0.00433,338.652,16.609
zamba2_1.2b,verified,attn,16,2048,256,256,0,68,ok,30,2048,30.1176,0.16589,0.00142,1820.444,89.281
zamba2_1.2b,verified,attn,16,2048,256,256,4096,68,ok,30,2048,30.1176,2.33882,0.00129,588.217,28.848
zamba2_1.2b,verified,attn,16,2048,512,512,0,68,ok,30,4096,60.2353,0.42394,0.00217,1424.696,69.872
zamba2_1.2b,verified,attn,16,2048,512,512,4096,68,ok,30,4096,60.2353,4.75341,0.01771,352.951,17.31
zamba2_1.2b,verified,attn,32,2048,256,256,0,68,ok,30,4096,60.2353,0.29696,0.00151,2033.876,99.749
zamba2_1.2b,verified,attn,32,2048,256,256,4096,68,ok,30,4096,60.2353,4.49638,0.00667,611.928,30.011
zamba2_1.2b,verified,attn,32,2048,512,512,0,68,ok,30,8192,120.4706,0.80947,0.00317,1492.281,73.187
zamba2_1.2b,verified,attn,32,2048,512,512,4096,68,ok,30,8192,120.4706,9.31379,0.00247,360.266,17.669
zamba2_1.2b,verified,attn,64,2048,256,256,0,68,ok,30,8192,120.4706,0.55757,0.00134,2166.479,106.252
zamba2_1.2b,verified,attn,64,2048,256,256,4096,68,ok,30,8192,120.4706,8.80742,0.00221,624.806,30.643
zamba2_1.2b,verified,attn,64,2048,512,512,0,68,ok,30,16384,240.9412,1.56774,0.00251,1541.016,75.577
zamba2_1.2b,verified,attn,64,2048,512,512,4096,68,ok,30,16384,240.9412,18.44326,0.00228,363.867,17.845
zamba2_1.2b,verified,attn,128,2048,256,256,0,68,ok,30,16384,240.9412,1.07827,0.00174,2240.547,109.885
zamba2_1.2b,verified,attn,128,2048,256,256,4096,68,ok,30,16384,240.9412,17.43974,0.02925,631.079,30.95
zamba2_1.2b,verified,attn,128,2048,512,512,0,68,ok,30,32768,481.8824,3.08992,0.0024,1563.742,76.692
zamba2_1.2b,verified,attn,128,2048,512,512,4096,68,ok,30,32768,481.8824,36.73805,0.00491,365.337,17.917
zamba2_1.2b,verified,attn,256,2048,256,256,0,68,ok,30,32768,481.8824,2.1207,0.00238,2278.412,111.742
zamba2_1.2b,verified,attn,256,2048,256,256,4096,68,ok,30,32768,481.8824,34.74483,0.04622,633.525,31.07
zamba2_1.2b,verified,attn,256,2048,512,512,0,68,ok,30,65536,963.7647,6.1911,0.00298,1560.897,76.552
zamba2_1.2b,verified,attn,256,2048,512,512,4096,68,ok,30,65536,963.7647,73.43002,0.02369,365.566,17.929
zamba2_1.2b,verified,attn,512,2048,256,256,0,68,ok,30,65536,963.7647,4.2496,0.02312,2274.02,111.526
zamba2_1.2b,verified,attn,512,2048,256,256,4096,68,ok,30,65536,963.7647,69.42976,0.00489,634.071,31.097
zamba2_1.2b,verified,attn,512,2048,512,512,0,68,ok,30,131072,1927.5294,12.34534,0.01583,1565.558,76.781
zamba2_1.2b,verified,attn,512,2048,512,512,4096,68,ok,30,131072,1927.5294,146.73357,0.07724,365.881,17.944
zamba2_1.2b,verified,ssm,1,2048,256,256,0,81,ok,30,64,0.7901,0.50483,0.01264,8.634,0.423
zamba2_1.2b,verified,ssm,1,2048,512,512,0,81,ok,30,128,1.5802,0.52224,0.0069,16.691,0.819
zamba2_1.2b,verified,ssm,2,2048,256,256,0,81,ok,30,128,1.5802,0.52275,0.00722,16.675,0.818
zamba2_1.2b,verified,ssm,2,2048,512,512,0,81,ok,30,256,3.1605,0.54938,0.00661,31.732,1.556
zamba2_1.2b,verified,ssm,4,2048,256,256,0,81,ok,30,256,3.1605,0.54579,0.00501,31.941,1.566
zamba2_1.2b,verified,ssm,4,2048,512,512,0,81,ok,30,512,6.321,0.61286,0.00625,56.89,2.79
zamba2_1.2b,verified,ssm,8,2048,256,256,0,81,ok,30,512,6.321,0.60518,0.00409,57.611,2.825
zamba2_1.2b,verified,ssm,8,2048,512,512,0,81,ok,30,1024,12.642,0.73114,0.00539,95.373,4.677
zamba2_1.2b,verified,ssm,16,2048,256,256,0,81,ok,30,1024,12.642,0.73318,0.00547,95.107,4.664
zamba2_1.2b,verified,ssm,16,2048,512,512,0,81,ok,30,2048,25.284,0.98304,0.00638,141.867,6.958
zamba2_1.2b,verified,ssm,32,2048,256,256,0,81,ok,30,2048,25.284,0.97946,0.00498,142.386,6.983
zamba2_1.2b,verified,ssm,32,2048,512,512,0,81,ok,30,4096,50.5679,1.63226,0.00317,170.881,8.381
zamba2_1.2b,verified,ssm,64,2048,256,256,0,81,ok,30,4096,50.5679,1.66605,0.00387,167.415,8.211
zamba2_1.2b,verified,ssm,64,2048,512,512,0,81,ok,30,8192,101.1358,3.17952,0.06174,175.449,8.605
zamba2_1.2b,verified,ssm,128,2048,256,256,0,81,ok,30,8192,101.1358,3.25018,0.00421,171.635,8.418
zamba2_1.2b,verified,ssm,128,2048,512,512,0,81,ok,30,16384,202.2716,6.4256,0.00536,173.631,8.516
zamba2_1.2b,verified,ssm,256,2048,256,256,0,81,ok,30,16384,202.2716,6.55258,0.0232,170.267,8.35
zamba2_1.2b,verified,ssm,256,2048,512,512,0,81,ok,30,32768,404.5432,12.87424,0.00718,173.321,8.5
zamba2_1.2b,verified,ssm,512,2048,256,256,0,81,ok,30,32768,404.5432,13.15021,0.06644,169.683,8.322
zamba2_1.2b,verified,ssm,512,2048,512,512,0,81,ok,30,65536,809.0864,25.82579,0.01491,172.802,8.475
zamba2_1.2b,verified,ssm_full,1,2048,256,256,0,81,ok,30,64,0.7901,0.5888,0.00683,107.131,5.254
zamba2_1.2b,verified,ssm_full,1,2048,512,512,0,81,ok,30,128,1.5802,0.61491,0.00592,123.311,6.048
zamba2_1.2b,verified,ssm_full,2,2048,256,256,0,81,ok,30,128,1.5802,0.60826,0.00503,124.661,6.114
zamba2_1.2b,verified,ssm_full,2,2048,512,512,0,81,ok,30,256,3.1605,0.70605,0.00438,143.502,7.038
zamba2_1.2b,verified,ssm_full,4,2048,256,256,0,81,ok,30,256,3.1605,0.70246,0.00628,144.234,7.074
zamba2_1.2b,verified,ssm_full,4,2048,512,512,0,81,ok,30,512,6.321,0.85453,0.0069,178.234,8.741
zamba2_1.2b,verified,ssm_full,8,2048,256,256,0,81,ok,30,512,6.321,0.85402,0.00549,178.341,8.746
zamba2_1.2b,verified,ssm_full,8,2048,512,512,0,81,ok,30,1024,12.642,1.49299,0.00124,170.316,8.353
zamba2_1.2b,verified,ssm_full,16,2048,256,256,0,81,ok,30,1024,12.642,1.50118,0.00186,169.386,8.307
zamba2_1.2b,verified,ssm_full,16,2048,512,512,0,81,ok,30,2048,25.284,2.77402,0.00141,165.186,8.101
zamba2_1.2b,verified,ssm_full,32,2048,256,256,0,81,ok,30,2048,25.284,2.79245,0.00129,164.095,8.048
zamba2_1.2b,verified,ssm_full,32,2048,512,512,0,81,ok,30,4096,50.5679,5.39546,0.00347,160.528,7.873
zamba2_1.2b,verified,ssm_full,64,2048,256,256,0,81,ok,30,4096,50.5679,5.43386,0.02488,159.394,7.817
zamba2_1.2b,verified,ssm_full,64,2048,512,512,0,81,ok,30,8192,101.1358,11.07251,0.05853,151.9,7.45
zamba2_1.2b,verified,ssm_full,128,2048,256,256,0,81,ok,30,8192,101.1358,11.04179,0.0697,152.323,7.47
zamba2_1.2b,verified,ssm_full,128,2048,512,512,0,81,ok,30,16384,202.2716,22.14298,0.11374,149.641,7.339
zamba2_1.2b,verified,ssm_full,256,2048,256,256,0,81,ok,30,16384,202.2716,22.30682,0.12935,148.542,7.285
zamba2_1.2b,verified,ssm_full,256,2048,512,512,0,81,ok,30,32768,404.5432,44.40371,0.19474,148.111,7.264
zamba2_1.2b,verified,ssm_full,512,2048,256,256,0,81,ok,30,32768,404.5432,44.60749,0.16918,147.434,7.231
zamba2_1.2b,verified,ssm_full,512,2048,512,512,0,81,ok,30,65536,809.0864,89.25696,0.21186,146.801,7.2
zamba2_1.2b,verified,attn,1,2048,256,256,0,81,ok,30,128,1.5802,0.03789,0.00124,498.162,24.432
zamba2_1.2b,verified,attn,1,2048,256,256,4096,81,ok,30,128,1.5802,0.20275,0.00206,424.081,20.798
zamba2_1.2b,verified,attn,1,2048,512,512,0,81,ok,30,256,3.1605,0.05632,0.00081,670.255,32.872
zamba2_1.2b,verified,attn,1,2048,512,512,4096,81,ok,30,256,3.1605,0.34048,0.00109,307.97,15.104
zamba2_1.2b,verified,attn,2,2048,256,256,0,81,ok,30,256,3.1605,0.04557,0.00159,828.404,40.628
