# value_kind: latency_per_step_ms=measured(CUDA event); bytes_analytic,bytes_analytic_w_weight,achieved_bw_GBs,bw_util_pct=derived; model,cell,scope,sm_count,batch,context_len,backend,status=metadata
model,cell,scope,sm_count,batch,context_len,latency_per_step_ms,bytes_analytic,bytes_analytic_w_weight,achieved_bw_GBs,bw_util_pct,backend,status
falcon_h1,decode_attn,kernel,68,8,32768,5.275728225708008,268435456,,50.88121383735147,2.5440606918675734,sdpa,ok
falcon_h1,decode_attn,kernel,68,16,512,0.2131039947271347,8388608,,39.36391718391317,1.9681958591956588,sdpa,ok
falcon_h1,decode_attn,kernel,68,16,2048,0.7617120146751404,33554432,,44.051336139565166,2.2025668069782585,sdpa,ok
falcon_h1,decode_attn,kernel,68,16,8192,2.9237918853759766,134217728,,45.90536305655717,2.2952681528278585,sdpa,ok
falcon_h1,decode_attn,kernel,68,16,32768,12.12230396270752,536870912,,44.28786092574516,2.214393046287258,sdpa,ok
falcon_h1,decode_attn,kernel,68,32,512,0.40670400857925415,16777216,,41.25166127230496,2.062583063615248,sdpa,ok
falcon_h1,decode_attn,kernel,68,32,2048,1.4828640222549438,67108864,,45.25624938822759,2.2628124694113794,sdpa,ok
falcon_h1,decode_attn,kernel,68,32,8192,5.728655815124512,268435456,,46.85836689495119,2.3429183447475594,sdpa,ok
falcon_h1,decode_attn,kernel,68,32,32768,23.816272735595703,1073741824,,45.084377220587925,2.254218861029396,sdpa,ok
falcon_h1,decode_attn,kernel,81,1,512,0.06054399907588959,524288,,8.659619582492809,0.43298097912464045,sdpa,ok
falcon_h1,decode_attn,kernel,81,1,2048,0.060527998954057693,2097152,,34.647634751510495,1.7323817375755248,sdpa,ok
falcon_h1,decode_attn,kernel,81,1,8192,0.17374399304389954,8388608,,48.28142747864939,2.4140713739324697,sdpa,ok
falcon_h1,decode_attn,kernel,81,1,32768,0.6332640051841736,33554432,,52.98648229697075,2.6493241148485374,sdpa,ok
falcon_h1,decode_attn,kernel,81,4,512,0.0597120001912117,2097152,,35.12111457134968,1.7560557285674838,sdpa,ok
falcon_h1,decode_attn,kernel,81,4,2048,0.17599999904632568,8388608,,47.66254571280992,2.383127285640496,sdpa,ok
falcon_h1,decode_attn,kernel,81,4,8192,0.604960024356842,33554432,,55.465535984254664,2.7732767992127334,sdpa,ok
falcon_h1,decode_attn,kernel,81,4,32768,2.3619840145111084,134217728,,56.82414748593497,2.8412073742967485,sdpa,ok
falcon_h1,decode_attn,kernel,81,8,512,0.09623999893665314,4194304,,43.58171286723273,2.1790856433616366,sdpa,ok
falcon_h1,decode_attn,kernel,81,8,2048,0.3288640081882477,16777216,,51.01566478018604,2.550783239009302,sdpa,ok
falcon_h1,decode_attn,kernel,81,8,8192,1.162816047668457,67108864,,57.71236485302973,2.8856182426514865,sdpa,ok
falcon_h1,decode_attn,kernel,81,8,32768,4.674079895019531,268435456,,57.430652027585495,2.8715326013792746,sdpa,ok
falcon_h1,decode_attn,kernel,81,16,512,0.19276799261569977,8388608,,43.51660193258038,2.175830096629019,sdpa,ok
falcon_h1,decode_attn,kernel,81,16,2048,0.6832000017166138,33554432,,49.11362985317751,2.4556814926588753,sdpa,ok
falcon_h1,decode_attn,kernel,81,16,8192,2.590480089187622,134217728,,51.811912610411476,2.5905956305205735,sdpa,ok
falcon_h1,decode_attn,kernel,81,16,32768,10.70633602142334,536870912,,50.14515805647453,2.5072579028237265,sdpa,ok
falcon_h1,decode_attn,kernel,81,32,512,0.3492960035800934,16777216,,48.03151432608073,2.4015757163040363,sdpa,ok
falcon_h1,decode_attn,kernel,81,32,2048,1.2628320455551147,67108864,,53.14155927243701,2.6570779636218504,sdpa,ok
falcon_h1,decode_attn,kernel,81,32,8192,4.811232089996338,268435456,,55.7934955077597,2.789674775387985,sdpa,ok
falcon_h1,decode_attn,kernel,81,32,32768,20.012432098388672,1073741824,,53.653739771412084,2.6826869885706044,sdpa,ok
falcon_h1,decode_attn,kernel,94,1,512,0.060175999999046326,524288,,8.712576442573601,0.43562882212868004,sdpa,ok
falcon_h1,decode_attn,kernel,94,1,2048,0.06084800139069557,2097152,,34.465421247519906,1.7232710623759953,sdpa,ok
falcon_h1,decode_attn,kernel,94,1,8192,0.1570879966020584,8388608,,53.4006937605192,2.6700346880259596,sdpa,ok
falcon_h1,decode_attn,kernel,94,1,32768,0.5631679892539978,33554432,,59.58156827139267,2.9790784135696335,sdpa,ok
falcon_h1,decode_attn,kernel,94,4,512,0.05992000177502632,2097152,,34.999197895118535,1.749959894755927,sdpa,ok
falcon_h1,decode_attn,kernel,94,4,2048,0.1595039963722229,8388608,,52.591835883686045,2.6295917941843023,sdpa,ok
falcon_h1,decode_attn,kernel,94,4,8192,0.536575973033905,33554432,,62.5343542877567,3.126717714387835,sdpa,ok
falcon_h1,decode_attn,kernel,94,4,32768,2.158720016479492,134217728,,62.17468081798142,3.108734040899071,sdpa,ok
falcon_h1,decode_attn,kernel,94,8,512,0.08907199651002884,4194304,,47.088918676340136,2.354445933817007,sdpa,ok
falcon_h1,decode_attn,kernel,94,8,2048,0.29580798745155334,16777216,,56.716575318128385,2.835828765906419,sdpa,ok
falcon_h1,decode_attn,kernel,94,8,8192,1.0501439571380615,67108864,,63.904442380348115,3.195222119017406,sdpa,ok
falcon_h1,decode_attn,kernel,94,8,32768,4.296512126922607,268435456,,62.47752783425003,3.1238763917125016,sdpa,ok
falcon_h1,decode_attn,kernel,94,16,512,0.18025599420070648,8388608,,46.53719304701559,2.3268596523507794,sdpa,ok
