"# value_kind: measured=latency_ms,latency_std_ms,achieved_bw_gbs; derived=bw_util_pct; metadata=model,config_status,layer_type,batch,context_len,sm_count,status,n_measure"
model__metadata,config_status__metadata,layer_type__metadata,batch__metadata,context_len__metadata,sm_count__metadata,status__metadata,n_measure__metadata,latency_ms__measured,latency_std_ms__measured,achieved_bw_gbs__measured,bw_util_pct__derived
zamba2_2.7b,verified,attn,8,1024,68,ok,30,0.21709,0.00118,776.226,38.069
zamba2_2.7b,verified,attn,8,4096,68,ok,30,0.76595,0.00117,877.112,43.017
zamba2_2.7b,verified,attn,8,16384,68,ok,30,2.95014,0.00291,910.156,44.637
zamba2_2.7b,verified,attn,16,1024,68,ok,30,0.40448,0.00124,833.215,40.864
zamba2_2.7b,verified,attn,16,4096,68,ok,30,1.47866,0.00166,908.698,44.566
zamba2_2.7b,verified,attn,16,16384,68,ok,30,5.77434,0.00779,930.009,45.611
zamba2_2.7b,verified,attn,32,1024,68,ok,30,0.78234,0.00359,861.571,42.255
zamba2_2.7b,verified,attn,32,4096,68,ok,30,2.89485,0.00383,928.306,45.527
zamba2_2.7b,verified,attn,32,16384,68,ok,30,11.36845,0.23829,944.752,46.334
zamba2_2.7b,verified,attn,64,1024,68,ok,30,1.47968,0.00094,911.059,44.682
zamba2_2.7b,verified,attn,64,4096,68,ok,30,5.632,0.04028,954.298,46.802
zamba2_2.7b,verified,attn,64,16384,68,ok,30,22.13837,0.10974,970.294,47.587
zamba2_2.7b,verified,attn,128,1024,68,ok,30,2.91226,0.0078,925.795,45.404
zamba2_2.7b,verified,attn,128,4096,68,ok,30,11.03872,0.2488,973.774,47.757
zamba2_2.7b,verified,attn,128,16384,68,ok,30,43.53946,0.31015,986.725,48.393
zamba2_2.7b,verified,attn,256,1024,68,ok,30,5.74413,0.06417,938.75,46.04
zamba2_2.7b,verified,attn,256,4096,68,ok,30,21.81939,0.09999,985.29,48.322
zamba2_2.7b,,attn,256,16384,68,failed:oom,0,,,,
zamba2_2.7b,verified,attn,512,1024,68,ok,30,11.31008,0.01588,953.539,46.765
zamba2_2.7b,,attn,512,4096,68,failed:oom,0,,,,
zamba2_2.7b,,attn,512,16384,68,failed:oom,0,,,,
zamba2_2.7b,verified,ssm,1,1024,81,ok,30,0.50893,0.00865,0.042,0.002
zamba2_2.7b,verified,ssm,1,4096,81,ok,30,0.50637,0.00717,0.042,0.002
zamba2_2.7b,verified,ssm,1,16384,81,ok,30,0.50381,0.00803,0.042,0.002
zamba2_2.7b,verified,ssm,2,1024,81,ok,30,0.50176,0.00761,0.084,0.004
zamba2_2.7b,verified,ssm,2,4096,81,ok,30,0.50074,0.00685,0.084,0.004
zamba2_2.7b,verified,ssm,2,16384,81,ok,30,0.50432,0.00743,0.084,0.004
zamba2_2.7b,verified,ssm,4,1024,81,ok,30,0.5033,0.00602,0.167,0.008
zamba2_2.7b,verified,ssm,4,4096,81,ok,30,0.50176,0.01408,0.168,0.008
zamba2_2.7b,verified,ssm,4,16384,81,ok,30,0.50381,0.00606,0.167,0.008
zamba2_2.7b,verified,ssm,8,1024,81,ok,30,0.53146,0.00666,0.315,0.015
zamba2_2.7b,verified,ssm,8,4096,81,ok,30,0.53094,0.00557,0.316,0.015
zamba2_2.7b,verified,ssm,8,16384,81,ok,30,0.53146,0.00636,0.315,0.015
zamba2_2.7b,verified,ssm,16,1024,81,ok,30,0.59597,0.00672,0.562,0.028
zamba2_2.7b,verified,ssm,16,4096,81,ok,30,0.59136,0.00484,0.566,0.028
zamba2_2.7b,verified,ssm,16,16384,81,ok,30,0.58726,0.0059,0.57,0.028
zamba2_2.7b,verified,ssm,32,1024,81,ok,30,0.704,0.00516,0.951,0.047
zamba2_2.7b,verified,ssm,32,4096,81,ok,30,0.704,0.00595,0.951,0.047
zamba2_2.7b,verified,ssm,32,16384,81,ok,30,0.70554,0.22526,0.948,0.047
zamba2_2.7b,verified,ssm,64,1024,81,ok,30,0.92928,0.00638,1.44,0.071
zamba2_2.7b,verified,ssm,64,4096,81,ok,30,0.9344,0.00607,1.432,0.07
zamba2_2.7b,verified,ssm,64,16384,81,ok,30,0.93286,0.00798,1.434,0.07
zamba2_2.7b,verified,ssm,128,1024,81,ok,30,1.54419,0.0035,1.732,0.085
zamba2_2.7b,verified,ssm,128,4096,81,ok,30,1.54214,0.00361,1.735,0.085
zamba2_2.7b,verified,ssm,128,16384,81,ok,30,1.54317,0.00372,1.734,0.085
zamba2_2.7b,verified,ssm,256,1024,81,ok,30,2.9225,0.00341,1.831,0.09
zamba2_2.7b,verified,ssm,256,4096,81,ok,30,2.92147,0.00898,1.831,0.09
zamba2_2.7b,verified,ssm,256,16384,81,ok,30,2.91686,0.00398,1.834,0.09
zamba2_2.7b,verified,ssm,512,1024,81,ok,30,5.68115,0.00594,1.883,0.092
zamba2_2.7b,verified,ssm,512,4096,81,ok,30,5.68064,0.00437,1.883,0.092
zamba2_2.7b,verified,ssm,512,16384,81,ok,30,5.68371,0.02257,1.882,0.092
zamba2_2.7b,verified,attn,1,1024,81,ok,30,0.05427,0.00349,388.113,19.034
zamba2_2.7b,verified,attn,1,4096,81,ok,30,0.11776,0.00413,713.13,34.975
zamba2_2.7b,verified,attn,1,16384,81,ok,30,0.33792,0.00678,993.242,48.712
zamba2_2.7b,verified,attn,2,1024,81,ok,30,0.06963,0.00289,605.0,29.671
zamba2_2.7b,verified,attn,2,4096,81,ok,30,0.18944,0.00312,886.595,43.482
zamba2_2.7b,verified,attn,2,16384,81,ok,30,0.61184,0.01542,1097.138,53.808
zamba2_2.7b,verified,attn,4,1024,81,ok,30,0.09933,0.00173,848.247,41.601
zamba2_2.7b,verified,attn,4,4096,81,ok,30,0.26522,0.0025,1266.564,62.117
zamba2_2.7b,verified,attn,4,16384,81,ok,30,0.9472,0.0037,1417.384,69.514
zamba2_2.7b,verified,attn,8,1024,81,ok,30,0.21606,0.00101,779.905,38.249
zamba2_2.7b,verified,attn,8,4096,81,ok,30,0.76083,0.00167,883.015,43.306
zamba2_2.7b,verified,attn,8,16384,81,ok,30,2.93018,0.00341,916.359,44.942
zamba2_2.7b,verified,attn,16,1024,81,ok,30,0.36045,0.00117,935.0,45.856
zamba2_2.7b,verified,attn,16,4096,81,ok,30,1.3056,0.00158,1029.145,50.473
zamba2_2.7b,verified,attn,16,16384,81,ok,30,5.18451,0.02718,1035.813,50.8
zamba2_2.7b,verified,attn,32,1024,81,ok,30,0.65485,0.00163,1029.304,50.481
zamba2_2.7b,verified,attn,32,4096,81,ok,30,2.49344,0.02584,1077.75,52.857
zamba2_2.7b,verified,attn,32,16384,81,ok,30,9.75462,0.05441,1101.054,54.0
zamba2_2.7b,verified,attn,64,1024,81,ok,30,1.26362,0.00184,1066.84,52.322
zamba2_2.7b,verified,attn,64,4096,81,ok,30,4.79795,0.01967,1120.188,54.938
zamba2_2.7b,verified,attn,64,16384,81,ok,30,18.8672,0.27329,1138.523,55.837
zamba2_2.7b,verified,attn,128,1024,81,ok,30,2.50573,0.00396,1075.995,52.771
zamba2_2.7b,verified,attn,128,4096,81,ok,30,9.53344,0.15012,1127.527,55.298
zamba2_2.7b,verified,attn,128,16384,81,ok,30,37.59309,0.53783,1142.802,56.047
zamba2_2.7b,verified,attn,256,1024,81,ok,30,4.98483,0.02659,1081.742,53.053
zamba2_2.7b,verified,attn,256,4096,81,ok,30,19.13805,0.09324,1123.335,55.092
zamba2_2.7b,,attn,256,16384,81,failed:oom,0,,,,
zamba2_2.7b,verified,attn,512,1024,81,ok,30,9.91846,0.27544,1087.326,53.326
zamba2_2.7b,,attn,512,4096,81,failed:oom,0,,,,
zamba2_2.7b,,attn,512,16384,81,failed:oom,0,,,,
zamba2_2.7b,verified,ssm,1,1024,94,ok,30,0.49971,0.00675,0.043,0.002
zamba2_2.7b,verified,ssm,1,4096,94,ok,30,0.49562,0.00738,0.043,0.002
zamba2_2.7b,verified,ssm,1,16384,94,ok,30,0.48998,0.00621,0.044,0.002
zamba2_2.7b,verified,ssm,2,1024,94,ok,30,0.49203,0.00889,0.086,0.004
zamba2_2.7b,verified,ssm,2,4096,94,ok,30,0.48947,0.00492,0.086,0.004
zamba2_2.7b,verified,ssm,2,16384,94,ok,30,0.48947,0.0058,0.086,0.004
zamba2_2.7b,verified,ssm,4,1024,94,ok,30,0.49152,0.00586,0.171,0.008
zamba2_2.7b,verified,ssm,4,4096,94,ok,30,0.49152,0.00499,0.171,0.008
zamba2_2.7b,verified,ssm,4,16384,94,ok,30,0.48794,0.0078,0.172,0.008
zamba2_2.7b,verified,ssm,8,1024,94,ok,30,0.50995,0.00495,0.329,0.016
zamba2_2.7b,verified,ssm,8,4096,94,ok,30,0.51354,0.00606,0.326,0.016
zamba2_2.7b,verified,ssm,8,16384,94,ok,30,0.51098,0.00562,0.328,0.016
zamba2_2.7b,verified,ssm,16,1024,94,ok,30,0.56832,0.00787,0.589,0.029
zamba2_2.7b,verified,ssm,16,4096,94,ok,30,0.56627,0.00768,0.591,0.029
zamba2_2.7b,verified,ssm,16,16384,94,ok,30,0.56218,0.00519,0.596,0.029
zamba2_2.7b,verified,ssm,32,1024,94,ok,30,0.66202,0.00576,1.011,0.05
zamba2_2.7b,verified,ssm,32,4096,94,ok,30,0.66458,0.00561,1.007,0.049
zamba2_2.7b,verified,ssm,32,16384,94,ok,30,0.66099,0.0052,1.012,0.05
zamba2_2.7b,verified,ssm,64,1024,94,ok,30,0.8617,0.00591,1.553,0.076
zamba2_2.7b,verified,ssm,64,4096,94,ok,30,0.86374,0.00603,1.549,0.076
zamba2_2.7b,verified,ssm,64,16384,94,ok,30,0.8617,0.00531,1.553,0.076
zamba2_2.7b,verified,ssm,128,1024,94,ok,30,1.45306,0.00222,1.841,0.09
zamba2_2.7b,verified,ssm,128,4096,94,ok,30,1.45306,0.00304,1.841,0.09
zamba2_2.7b,verified,ssm,128,16384,94,ok,30,1.45715,0.00574,1.836,0.09
zamba2_2.7b,verified,ssm,256,1024,94,ok,30,2.74534,0.06229,1.949,0.096
zamba2_2.7b,verified,ssm,256,4096,94,ok,30,2.74227,0.00287,1.951,0.096
zamba2_2.7b,verified,ssm,256,16384,94,ok,30,2.74227,0.00455,1.951,0.096
zamba2_2.7b,verified,ssm,512,1024,94,ok,30,5.31456,0.00498,2.013,0.099
zamba2_2.7b,verified,ssm,512,4096,94,ok,30,5.31661,0.00312,2.012,0.099
zamba2_2.7b,verified,ssm,512,16384,94,ok,30,5.31354,0.00495,2.014,0.099
zamba2_2.7b,verified,attn,1,1024,94,ok,30,0.05018,0.0009,419.796,20.588
zamba2_2.7b,verified,attn,1,4096,94,ok,30,0.10138,0.00233,828.384,40.627
zamba2_2.7b,verified,attn,1,16384,94,ok,30,0.30003,0.01526,1118.669,54.864
zamba2_2.7b,verified,attn,2,1024,94,ok,30,0.06861,0.06531,614.03,30.114
zamba2_2.7b,verified,attn,2,4096,94,ok,30,0.16998,0.00742,988.072,48.459
zamba2_2.7b,verified,attn,2,16384,94,ok,30,0.56166,0.03374,1195.15,58.615
zamba2_2.7b,verified,attn,4,1024,94,ok,30,0.09318,0.00329,904.176,44.344
zamba2_2.7b,verified,attn,4,4096,94,ok,30,0.2601,0.00818,1291.496,63.34
zamba2_2.7b,verified,attn,4,16384,94,ok,30,0.92826,0.03105,1446.31,70.932
zamba2_2.7b,verified,attn,8,1024,94,ok,30,0.1792,0.00145,940.343,46.118
zamba2_2.7b,verified,attn,8,4096,94,ok,30,0.6144,0.00252,1093.467,53.628
zamba2_2.7b,verified,attn,8,16384,94,ok,30,2.39565,0.01401,1120.821,54.969
zamba2_2.7b,verified,attn,16,1024,94,ok,30,0.31949,0.00114,1054.872,51.735
zamba2_2.7b,verified,attn,16,4096,94,ok,30,1.13357,0.00179,1185.33,58.133
zamba2_2.7b,verified,attn,16,16384,94,ok,30,4.65306,0.02687,1154.12,56.602
zamba2_2.7b,verified,attn,32,1024,94,ok,30,0.58266,0.00163,1156.837,56.735
zamba2_2.7b,verified,attn,32,4096,94,ok,30,2.17805,0.01563,1233.813,60.511
zamba2_2.7b,verified,attn,32,16384,94,ok,30,8.66304,0.11296,1239.792,60.804
zamba2_2.7b,verified,attn,64,1024,94,ok,30,1.18989,0.00787,1132.943,55.564
zamba2_2.7b,verified,attn,64,4096,94,ok,30,4.45286,0.0281,1207.0,59.196
zamba2_2.7b,verified,attn,64,16384,94,ok,30,17.34042,0.00851,1238.767,60.754
zamba2_2.7b,verified,attn,128,1024,94,ok,30,2.26611,0.00102,1189.769,58.351
zamba2_2.7b,verified,attn,128,4096,94,ok,30,8.82125,0.21923,1218.559,59.763
zamba2_2.7b,verified,attn,128,16384,94,ok,30,34.53184,0.59262,1244.112,61.016
zamba2_2.7b,verified,attn,256,1024,94,ok,30,4.55782,0.01353,1183.087,58.023
zamba2_2.7b,verified,attn,256,4096,94,ok,30,17.55392,0.2982,1224.708,60.064
zamba2_2.7b,,attn,256,16384,94,failed:oom,0,,,,
zamba2_2.7b,verified,attn,512,1024,94,ok,30,9.06496,0.06815,1189.702,58.347
zamba2_2.7b,,attn,512,4096,94,failed:oom,0,,,,
zamba2_2.7b,,attn,512,16384,94,failed:oom,0,,,,
zamba2_2.7b,verified,ssm,1,1024,108,ok,30,0.50381,0.00963,0.042,0.002
zamba2_2.7b,verified,ssm,1,4096,108,ok,30,0.49818,0.00564,0.043,0.002
zamba2_2.7b,verified,ssm,1,16384,108,ok,30,0.4951,0.00659,0.043,0.002
zamba2_2.7b,verified,ssm,2,1024,108,ok,30,0.49971,0.00811,0.085,0.004
zamba2_2.7b,verified,ssm,2,4096,108,ok,30,0.49766,0.00626,0.085,0.004
zamba2_2.7b,verified,ssm,2,16384,108,ok,30,0.4951,0.00571,0.085,0.004
zamba2_2.7b,verified,ssm,4,1024,108,ok,30,0.49715,0.00613,0.169,0.008
zamba2_2.7b,verified,ssm,4,4096,108,ok,30,0.49306,0.00595,0.17,0.008
zamba2_2.7b,verified,ssm,4,16384,108,ok,30,0.49254,0.00629,0.171,0.008
zamba2_2.7b,verified,ssm,8,1024,108,ok,30,0.51968,0.00503,0.323,0.016
zamba2_2.7b,verified,ssm,8,4096,108,ok,30,0.51866,0.00555,0.323,0.016
zamba2_2.7b,verified,ssm,8,16384,108,ok,30,0.52019,0.00546,0.322,0.016
zamba2_2.7b,verified,ssm,16,1024,108,ok,30,0.58419,0.01122,0.573,0.028
zamba2_2.7b,verified,ssm,16,4096,108,ok,30,0.57856,0.00538,0.579,0.028
zamba2_2.7b,verified,ssm,16,16384,108,ok,30,0.57651,0.00479,0.581,0.028
zamba2_2.7b,verified,ssm,32,1024,108,ok,30,0.68045,0.00432,0.983,0.048
zamba2_2.7b,verified,ssm,32,4096,108,ok,30,0.68147,0.00528,0.982,0.048
zamba2_2.7b,verified,ssm,32,16384,108,ok,30,0.68301,0.00589,0.98,0.048
zamba2_2.7b,verified,ssm,64,1024,108,ok,30,0.8873,0.00706,1.508,0.074
zamba2_2.7b,verified,ssm,64,4096,108,ok,30,0.88832,0.00545,1.506,0.074
zamba2_2.7b,verified,ssm,64,16384,108,ok,30,0.88525,0.00641,1.511,0.074
zamba2_2.7b,verified,ssm,128,1024,108,ok,30,1.46586,0.00515,1.825,0.09
zamba2_2.7b,verified,ssm,128,4096,108,ok,30,1.46534,0.00384,1.826,0.09
zamba2_2.7b,verified,ssm,128,16384,108,ok,30,1.46381,0.00309,1.828,0.09
zamba2_2.7b,verified,ssm,256,1024,108,ok,30,2.76685,0.00532,1.934,0.095
zamba2_2.7b,verified,ssm,256,4096,108,ok,30,2.76685,0.00475,1.934,0.095
zamba2_2.7b,verified,ssm,256,16384,108,ok,30,2.76736,0.0056,1.933,0.095
zamba2_2.7b,verified,ssm,512,1024,108,ok,30,5.37651,0.00913,1.99,0.098
zamba2_2.7b,verified,ssm,512,4096,108,ok,30,5.3719,0.02496,1.992,0.098
zamba2_2.7b,verified,ssm,512,16384,108,ok,30,5.36986,0.00907,1.992,0.098
zamba2_2.7b,verified,attn,1,1024,108,ok,30,0.04608,0.00078,457.111,22.418
zamba2_2.7b,verified,attn,1,4096,108,ok,30,0.08909,0.0028,942.644,46.231
zamba2_2.7b,verified,attn,1,16384,108,ok,30,0.2519,0.00281,1332.398,65.346
zamba2_2.7b,verified,attn,2,1024,108,ok,30,0.0599,0.00193,703.248,34.49
zamba2_2.7b,verified,attn,2,4096,108,ok,30,0.14029,0.00164,1197.226,58.716
zamba2_2.7b,verified,attn,2,16384,108,ok,30,0.44237,0.00507,1517.454,74.421
zamba2_2.7b,verified,attn,4,1024,108,ok,30,0.08602,0.00168,979.524,48.039
zamba2_2.7b,verified,attn,4,4096,108,ok,30,0.23757,0.00319,1413.965,69.346
zamba2_2.7b,verified,attn,4,16384,108,ok,30,0.832,0.00853,1613.637,79.139
zamba2_2.7b,verified,attn,8,1024,108,ok,30,0.18125,0.00162,929.718,45.597
zamba2_2.7b,verified,attn,8,4096,108,ok,30,0.6185,0.00183,1086.225,53.272
zamba2_2.7b,verified,attn,8,16384,108,ok,30,2.3593,0.00715,1138.09,55.816
zamba2_2.7b,verified,attn,16,1024,108,ok,30,0.2816,0.00248,1196.8,58.695
zamba2_2.7b,verified,attn,16,4096,108,ok,30,1.0153,0.01601,1323.409,64.905
zamba2_2.7b,verified,attn,16,16384,108,ok,30,4.08832,0.02368,1313.543,64.421
zamba2_2.7b,verified,attn,32,1024,108,ok,30,0.55194,0.00336,1221.225,59.893
zamba2_2.7b,verified,attn,32,4096,108,ok,30,2.03469,0.01966,1320.745,64.774
zamba2_2.7b,verified,attn,32,16384,108,ok,30,8.12339,0.26621,1322.153,64.843
zamba2_2.7b,verified,attn,64,1024,108,ok,30,1.0537,0.00097,1279.378,62.745
zamba2_2.7b,verified,attn,64,4096,108,ok,30,4.01101,0.04385,1339.964,65.717
zamba2_2.7b,verified,attn,64,16384,108,ok,30,15.77523,0.46365,1361.675,66.781
zamba2_2.7b,verified,attn,128,1024,108,ok,30,2.07155,0.01107,1301.513,63.831
zamba2_2.7b,verified,attn,128,4096,108,ok,30,8.14182,0.0893,1320.246,64.75
zamba2_2.7b,verified,attn,128,16384,108,ok,30,31.45677,0.82956,1365.731,66.98
zamba2_2.7b,verified,attn,256,1024,108,ok,30,4.10829,0.29197,1312.542,64.372
zamba2_2.7b,verified,attn,256,4096,108,ok,30,16.01178,0.36182,1342.664,65.849
zamba2_2.7b,,attn,256,16384,108,failed:oom,0,,,,
zamba2_2.7b,verified,attn,512,1024,108,ok,30,8.22272,0.03961,1311.562,64.324
zamba2_2.7b,,attn,512,4096,108,failed:oom,0,,,,
zamba2_2.7b,,attn,512,16384,108,failed:oom,0,,,,
