"# value_kind: measured=solo_prefill_ms,solo_decode_ms,prefill_stream_ms,decode_stream_ms,concurrent_ms; derived=overlap_ratio,speedup_vs_seq,decode_inflation_pct,combined_tok_per_ms; metadata=model,device,config_status,prefill_layer,decode_layer,decode_batch,context_len,prefill_tokens,chunk,backend,prefill_sm_frac,prefill_sm,decode_sm,status"
model__metadata,device__metadata,config_status__metadata,prefill_layer__metadata,decode_layer__metadata,decode_batch__metadata,context_len__metadata,prefill_tokens__metadata,chunk__metadata,backend__metadata,prefill_sm_frac__metadata,prefill_sm__metadata,decode_sm__metadata,status__metadata,solo_prefill_ms__measured,solo_decode_ms__measured,prefill_stream_ms__measured,decode_stream_ms__measured,concurrent_ms__measured,overlap_ratio__derived,speedup_vs_seq__derived,decode_inflation_pct__derived,combined_tok_per_ms__derived
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,8,8192,256,256,sequential,,108,108,ok,0.044,0.191,0.044,0.191,0.235,1.0,1.0,0.0,1123.366
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,8,8192,256,256,two_stream,,108,108,ok,0.044,0.191,0.0394,0.1874,0.1874,0.7974,1.2541,-1.8767,1408.8115
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,8,8192,256,256,green_ctx,0.5,54,54,ok,0.044,0.191,0.0476,0.2232,0.2232,0.9499,1.0528,16.8901,1182.6261
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,8,8192,256,256,green_ctx,0.7,76,32,ok,0.044,0.191,0.0399,0.3154,0.3154,1.342,0.7451,65.1474,837.0536
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,32,8192,256,256,sequential,,108,108,ok,0.044,0.9257,0.044,0.9257,0.9697,1.0,1.0,0.0,296.9905
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,32,8192,256,256,two_stream,,108,108,ok,0.044,0.9257,0.0399,0.9247,0.9247,0.9535,1.0487,-0.1106,311.4618
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,32,8192,256,256,green_ctx,0.5,54,54,ok,0.044,0.9257,0.0471,1.4633,1.4633,1.509,0.6627,58.0752,196.8159
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,32,8192,256,256,green_ctx,0.7,76,32,ok,0.044,0.9257,0.0415,2.2825,2.2825,2.3537,0.4249,146.5708,126.1777
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,64,8192,256,256,sequential,,108,108,ok,0.044,1.4797,0.044,1.4797,1.5237,1.0,1.0,0.0,210.0134
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,64,8192,256,256,two_stream,,108,108,ok,0.044,1.4797,0.0399,1.5852,1.5852,1.0403,0.9612,7.128,201.8734
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,64,8192,256,256,green_ctx,0.5,54,54,ok,0.044,1.4797,0.0492,3.0459,3.0459,1.999,0.5003,105.8478,105.0597
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,64,8192,256,256,green_ctx,0.7,76,32,ok,0.044,1.4797,0.042,4.524,4.524,2.9691,0.3368,205.744,70.7334
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,128,8192,256,256,sequential,,108,108,ok,0.043,3.0828,0.043,3.0828,3.1258,1.0,1.0,0.0,122.8501
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,128,8192,256,256,two_stream,,108,108,ok,0.043,3.0828,0.042,3.1918,3.1918,1.0211,0.9793,3.5376,120.308
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,128,8192,256,256,green_ctx,0.5,54,54,ok,0.043,3.0828,0.0481,5.396,5.396,1.7263,0.5793,75.0374,71.1642
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,128,8192,256,256,green_ctx,0.7,76,32,ok,0.043,3.0828,0.042,8.9385,8.9385,2.8596,0.3497,189.9518,42.9602
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,256,8192,256,256,sequential,,108,108,ok,0.044,6.0785,0.044,6.0785,6.1225,1.0,1.0,0.0,83.626
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,256,8192,256,256,two_stream,,108,108,ok,0.044,6.0785,0.042,6.0785,6.0785,0.9928,1.0072,0.0,84.2318
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,256,8192,256,256,green_ctx,0.5,54,54,ok,0.044,6.0785,0.0481,10.5364,10.5364,1.7209,0.5811,73.3406,48.5932
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,256,8192,256,256,green_ctx,0.7,76,32,ok,0.044,6.0785,0.043,17.6978,17.6978,2.8906,0.3459,191.1557,28.9302
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,8,16384,256,256,sequential,,108,108,ok,0.0451,0.341,0.0451,0.341,0.386,1.0,1.0,0.0,683.8528
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,8,16384,256,256,two_stream,,108,108,ok,0.0451,0.341,0.0389,0.3405,0.3405,0.882,1.1338,-0.1502,775.3759
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,8,16384,256,256,green_ctx,0.5,54,54,ok,0.0451,0.341,0.0471,0.4004,0.4004,1.0371,0.9642,17.4174,659.367
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,8,16384,256,256,green_ctx,0.7,76,32,ok,0.0451,0.341,0.042,0.5775,0.5775,1.496,0.6684,69.3694,457.1144
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,32,16384,256,256,sequential,,108,108,ok,0.044,1.8161,0.044,1.8161,1.8601,1.0,1.0,0.0,154.8307
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,32,16384,256,256,two_stream,,108,108,ok,0.044,1.8161,0.0399,1.8596,1.8596,0.9997,1.0003,2.3964,154.8734
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,32,16384,256,256,green_ctx,0.5,54,54,ok,0.044,1.8161,0.0481,2.9276,2.9276,1.5739,0.6354,61.2066,98.3736
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,32,16384,256,256,green_ctx,0.7,76,32,ok,0.044,1.8161,0.0425,4.5158,4.5158,2.4277,0.4119,148.6608,63.7755
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,64,16384,256,256,sequential,,108,108,ok,0.044,3.115,0.044,3.115,3.159,1.0,1.0,0.0,101.2966
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,64,16384,256,256,two_stream,,108,108,ok,0.044,3.115,0.042,3.1944,3.1944,1.0112,0.9889,2.5477,100.1763
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,64,16384,256,256,green_ctx,0.5,54,54,ok,0.044,3.115,0.0481,5.6474,5.6474,1.7877,0.5594,81.2952,56.6636
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,64,16384,256,256,green_ctx,0.7,76,32,ok,0.044,3.115,0.042,8.8699,8.8699,2.8078,0.3562,184.7469,36.0771
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,128,16384,256,256,sequential,,108,108,ok,0.044,6.316,0.044,6.316,6.3601,1.0,1.0,0.0,60.3768
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,128,16384,256,256,two_stream,,108,108,ok,0.044,6.316,0.042,6.2505,6.2505,0.9828,1.0175,-1.0376,61.4351
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,128,16384,256,256,green_ctx,0.5,54,54,ok,0.044,6.316,0.0481,10.583,10.583,1.664,0.601,67.5584,36.2845
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,128,16384,256,256,green_ctx,0.7,76,32,ok,0.044,6.316,0.043,17.62,17.62,2.7704,0.361,178.9721,21.7935
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,256,16384,256,256,sequential,,108,108,ok,0.0451,12.0463,0.0451,12.0463,12.0914,1.0,1.0,0.0,42.3442
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,256,16384,256,256,two_stream,,108,108,ok,0.0451,12.0463,0.043,12.0453,12.0453,0.9962,1.0038,-0.0085,42.5062
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,256,16384,256,256,green_ctx,0.5,54,54,ok,0.0451,12.0463,0.0481,21.0196,21.0196,1.7384,0.5752,74.49,24.3582
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,256,16384,256,256,green_ctx,0.7,76,32,ok,0.0451,12.0463,0.0451,35.3623,35.3623,2.9246,0.3419,193.5524,14.4787
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,8,1024,256,256,sequential,,108,108,ok,0.0466,0.5166,0.0466,0.5166,0.5632,1.0,1.0,0.0,468.75
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,8,1024,256,256,two_stream,,108,108,ok,0.0466,0.5166,0.0492,0.514,0.514,0.9127,1.0956,-0.4955,513.5707
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,8,1024,256,256,green_ctx,0.5,54,54,ok,0.0466,0.5166,0.0563,0.5478,0.5478,0.9727,1.028,6.0456,481.8925
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,8,1024,256,256,green_ctx,0.7,76,32,ok,0.0466,0.5166,0.0512,0.5883,0.5883,1.0445,0.9574,13.8751,448.7598
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,32,1024,256,256,sequential,,108,108,ok,0.044,0.5965,0.044,0.5965,0.6405,1.0,1.0,0.0,449.6403
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,32,1024,256,256,two_stream,,108,108,ok,0.044,0.5965,0.0502,0.6026,0.6026,0.9408,1.0629,1.03,477.9099
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,32,1024,256,256,green_ctx,0.5,54,54,ok,0.044,0.5965,0.0563,0.7209,0.7209,1.1255,0.8885,20.8584,399.5028
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,32,1024,256,256,green_ctx,0.7,76,32,ok,0.044,0.5965,0.0512,0.9615,0.9615,1.5012,0.6661,61.2017,299.5208
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,64,1024,256,256,sequential,,108,108,ok,0.044,0.8586,0.044,0.8586,0.9027,1.0,1.0,0.0,354.5094
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,64,1024,256,256,two_stream,,108,108,ok,0.044,0.8586,0.0502,0.8617,0.8617,0.9546,1.0475,0.3578,371.3607
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,64,1024,256,256,green_ctx,0.5,54,54,ok,0.044,0.8586,0.0563,1.2022,1.2022,1.3318,0.7509,40.0119,266.184
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,64,1024,256,256,green_ctx,0.7,76,32,ok,0.044,0.8586,0.0522,1.7172,1.7172,1.9024,0.5256,100.0,186.3447
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,128,1024,256,256,sequential,,108,108,ok,0.044,1.5416,0.044,1.5416,1.5857,1.0,1.0,0.0,242.1698
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,128,1024,256,256,two_stream,,108,108,ok,0.044,1.5416,0.0502,1.5575,1.5575,0.9822,1.0181,1.0296,246.5483
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,128,1024,256,256,green_ctx,0.5,54,54,ok,0.044,1.5416,0.0573,2.2129,2.2129,1.3955,0.7166,43.5403,173.5308
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,128,1024,256,256,green_ctx,0.7,76,32,ok,0.044,1.5416,0.0522,3.2184,3.2184,2.0297,0.4927,108.7678,119.3128
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,256,1024,256,256,sequential,,108,108,ok,0.0451,2.9102,0.0451,2.9102,2.9553,1.0,1.0,0.0,173.2502
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,256,1024,256,256,two_stream,,108,108,ok,0.0451,2.9102,0.0512,2.9061,2.9061,0.9834,1.0169,-0.1407,176.1804
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,256,1024,256,256,green_ctx,0.5,54,54,ok,0.0451,2.9102,0.0563,4.2486,4.2486,1.4376,0.6956,45.9887,120.511
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,256,1024,256,256,green_ctx,0.7,76,32,ok,0.0451,2.9102,0.0522,6.2254,6.2254,2.1065,0.4747,113.9163,82.2436
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,8,2048,256,256,sequential,,108,108,ok,0.0451,0.5146,0.0451,0.5146,0.5596,1.0,1.0,0.0,471.7521
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,8,2048,256,256,two_stream,,108,108,ok,0.0451,0.5146,0.0492,0.513,0.513,0.9167,1.0908,-0.2985,514.5958
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,8,2048,256,256,green_ctx,0.5,54,54,ok,0.0451,0.5146,0.0553,0.5489,0.5489,0.9808,1.0196,6.6667,480.9935
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,8,2048,256,256,green_ctx,0.7,76,32,ok,0.0451,0.5146,0.0502,0.5873,0.5873,1.0494,0.9529,14.1294,449.5423
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,32,2048,256,256,sequential,,108,108,ok,0.0451,0.5985,0.0451,0.5985,0.6436,1.0,1.0,0.0,447.494
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,32,2048,256,256,two_stream,,108,108,ok,0.0451,0.5985,0.0492,0.6072,0.6072,0.9435,1.0599,1.4542,474.2833
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,32,2048,256,256,green_ctx,0.5,54,54,ok,0.0451,0.5985,0.0563,0.727,0.727,1.1297,0.8852,21.4713,396.1268
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,32,2048,256,256,green_ctx,0.7,76,32,ok,0.0451,0.5985,0.0512,0.9595,0.9595,1.4909,0.6708,60.308,300.1601
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,64,2048,256,256,sequential,,108,108,ok,0.0451,0.8586,0.0451,0.8586,0.9037,1.0,1.0,0.0,354.1077
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,64,2048,256,256,two_stream,,108,108,ok,0.0451,0.8586,0.0502,0.8653,0.8653,0.9575,1.0444,0.7752,369.8225
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,64,2048,256,256,green_ctx,0.5,54,54,ok,0.0451,0.8586,0.0573,1.1986,1.1986,1.3263,0.754,39.5945,266.9799
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,64,2048,256,256,green_ctx,0.7,76,32,ok,0.0451,0.8586,0.0522,1.7121,1.7121,1.8946,0.5278,99.4037,186.9019
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,128,2048,256,256,sequential,,108,108,ok,0.044,1.538,0.044,1.538,1.5821,1.0,1.0,0.0,242.7184
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,128,2048,256,256,two_stream,,108,108,ok,0.044,1.538,0.0512,1.5529,1.5529,0.9816,1.0188,0.9654,247.2799
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,128,2048,256,256,green_ctx,0.5,54,54,ok,0.044,1.538,0.0573,2.2164,2.2164,1.401,0.7138,44.1079,173.2502
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,128,2048,256,256,green_ctx,0.7,76,32,ok,0.044,1.538,0.0512,3.2164,3.2164,2.033,0.4919,109.1212,119.3887
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,256,2048,256,256,sequential,,108,108,ok,0.0451,2.9133,0.0451,2.9133,2.9583,1.0,1.0,0.0,173.0703
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,256,2048,256,256,two_stream,,108,108,ok,0.0451,2.9133,0.0522,2.9256,2.9256,0.9889,1.0112,0.4218,175.0087
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,256,2048,256,256,green_ctx,0.5,54,54,ok,0.0451,2.9133,0.0573,4.2465,4.2465,1.4354,0.6966,45.7645,120.5691
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,256,2048,256,256,green_ctx,0.7,76,32,ok,0.0451,2.9133,0.0522,6.2213,6.2213,2.103,0.4755,113.5501,82.2978
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,8,4096,256,256,sequential,,108,108,ok,0.0451,0.5125,0.0451,0.5125,0.5576,1.0,1.0,0.0,473.4848
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,8,4096,256,256,two_stream,,108,108,ok,0.0451,0.5125,0.0502,0.514,0.514,0.9219,1.0847,0.2997,513.5707
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,8,4096,256,256,green_ctx,0.5,54,54,ok,0.0451,0.5125,0.0553,0.5494,0.5494,0.9853,1.0149,7.1928,480.5452
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,8,4096,256,256,green_ctx,0.7,76,32,ok,0.0451,0.5125,0.0512,0.5888,0.5888,1.056,0.947,14.8851,448.3696
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,32,4096,256,256,sequential,,108,108,ok,0.044,0.597,0.044,0.597,0.641,1.0,1.0,0.0,449.2811
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,32,4096,256,256,two_stream,,108,108,ok,0.044,0.597,0.0492,0.6057,0.6057,0.9449,1.0583,1.458,475.486
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,32,4096,256,256,green_ctx,0.5,54,54,ok,0.044,0.597,0.0563,0.7214,0.7214,1.1254,0.8886,20.8405,399.2193
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,32,4096,256,256,green_ctx,0.7,76,32,ok,0.044,0.597,0.0512,0.961,0.961,1.4992,0.667,60.9777,299.6803
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,64,4096,256,256,sequential,,108,108,ok,0.0445,0.8596,0.0445,0.8596,0.9042,1.0,1.0,0.0,353.9071
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,64,4096,256,256,two_stream,,108,108,ok,0.0445,0.8596,0.0502,0.8653,0.8653,0.957,1.045,0.6551,369.8225
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,64,4096,256,256,green_ctx,0.5,54,54,ok,0.0445,0.8596,0.0563,1.2037,1.2037,1.3313,0.7512,40.0238,265.8443
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,64,4096,256,256,green_ctx,0.7,76,32,ok,0.0445,0.8596,0.0522,1.7172,1.7172,1.8992,0.5265,99.7618,186.3447
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,128,4096,256,256,sequential,,108,108,ok,0.044,1.5411,0.044,1.5411,1.5852,1.0,1.0,0.0,242.2481
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,128,4096,256,256,two_stream,,108,108,ok,0.044,1.5411,0.0512,1.5585,1.5585,0.9832,1.0171,1.1296,246.3863
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,128,4096,256,256,green_ctx,0.5,54,54,ok,0.044,1.5411,0.0573,2.2113,2.2113,1.395,0.7168,43.4884,173.6513
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,128,4096,256,256,green_ctx,0.7,76,32,ok,0.044,1.5411,0.0522,3.221,3.221,2.032,0.4921,109.0033,119.2179
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,256,4096,256,256,sequential,,108,108,ok,0.0451,2.9123,0.0451,2.9123,2.9573,1.0,1.0,0.0,173.1302
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,256,4096,256,256,two_stream,,108,108,ok,0.0451,2.9123,0.0512,2.9138,2.9138,0.9853,1.0149,0.0527,175.716
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,256,4096,256,256,green_ctx,0.5,54,54,ok,0.0451,2.9123,0.0573,4.2491,4.2491,1.4368,0.696,45.9037,120.4964
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,256,4096,256,256,green_ctx,0.7,76,32,ok,0.0451,2.9123,0.0517,6.2039,6.2039,2.0978,0.4767,113.0274,82.5287
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,8,8192,256,256,sequential,,108,108,ok,0.0445,0.512,0.0445,0.512,0.5565,1.0,1.0,0.0,474.356
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,8,8192,256,256,two_stream,,108,108,ok,0.0445,0.512,0.0502,0.5171,0.5171,0.9292,1.0762,1.0,510.5198
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,8,8192,256,256,green_ctx,0.5,54,54,ok,0.0445,0.512,0.0553,0.5453,0.5453,0.9798,1.0207,6.5,484.1549
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,8,8192,256,256,green_ctx,0.7,76,32,ok,0.0445,0.512,0.0512,0.5868,0.5868,1.0543,0.9485,14.6,449.9346
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,32,8192,256,256,sequential,,108,108,ok,0.0451,0.597,0.0451,0.597,0.642,1.0,1.0,0.0,448.5646
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,32,8192,256,256,two_stream,,108,108,ok,0.0451,0.597,0.0502,0.6036,0.6036,0.9402,1.0636,1.1149,477.0992
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,32,8192,256,256,green_ctx,0.5,54,54,ok,0.0451,0.597,0.0563,0.7235,0.7235,1.1268,0.8875,21.1835,398.0892
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,32,8192,256,256,green_ctx,0.7,76,32,ok,0.0451,0.597,0.0512,0.9631,0.9631,1.5,0.6667,61.3208,299.0431
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,64,8192,256,256,sequential,,108,108,ok,0.044,0.8714,0.044,0.8714,0.9155,1.0,1.0,0.0,349.5526
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,64,8192,256,256,two_stream,,108,108,ok,0.044,0.8714,0.0497,0.8837,0.8837,0.9653,1.0359,1.4101,362.1089
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,64,8192,256,256,green_ctx,0.5,54,54,ok,0.044,0.8714,0.0563,1.2109,1.2109,1.3227,0.756,38.9542,264.2706
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,64,8192,256,256,green_ctx,0.7,76,32,ok,0.044,0.8714,0.0512,1.7198,1.7198,1.8786,0.5323,97.356,186.0673
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,128,8192,256,256,sequential,,108,108,ok,0.043,1.578,0.043,1.578,1.621,1.0,1.0,0.0,236.892
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,128,8192,256,256,two_stream,,108,108,ok,0.043,1.578,0.0512,1.5857,1.5857,0.9782,1.0223,0.4867,242.1698
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,128,8192,256,256,green_ctx,0.5,54,54,ok,0.043,1.578,0.0563,2.2405,2.2405,1.3822,0.7235,41.9857,171.3894
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,128,8192,256,256,green_ctx,0.7,76,32,ok,0.043,1.578,0.0522,3.2466,3.2466,2.0028,0.4993,105.743,118.2779
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,256,8192,256,256,sequential,,108,108,ok,0.044,2.9768,0.044,2.9768,3.0208,1.0,1.0,0.0,169.4915
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,256,8192,256,256,two_stream,,108,108,ok,0.044,2.9768,0.0512,2.9752,2.9752,0.9849,1.0153,-0.0516,172.0874
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,256,8192,256,256,green_ctx,0.5,54,54,ok,0.044,2.9768,0.0563,4.2931,4.2931,1.4212,0.7036,44.2208,119.2606
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,256,8192,256,256,green_ctx,0.7,76,32,ok,0.044,2.9768,0.0522,6.2597,6.2597,2.0722,0.4826,110.2855,81.7929
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,8,16384,256,256,sequential,,108,108,ok,0.044,0.512,0.044,0.512,0.556,1.0,1.0,0.0,474.7928
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,8,16384,256,256,two_stream,,108,108,ok,0.044,0.512,0.0492,0.5135,0.5135,0.9236,1.0828,0.3,514.0828
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,8,16384,256,256,green_ctx,0.5,54,54,ok,0.044,0.512,0.0553,0.5422,0.5422,0.9751,1.0255,5.9,486.898
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,8,16384,256,256,green_ctx,0.7,76,32,ok,0.044,0.512,0.0502,0.5919,0.5919,1.0645,0.9394,15.6,446.0424
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,32,16384,256,256,sequential,,108,108,ok,0.0451,0.5975,0.0451,0.5975,0.6426,1.0,1.0,0.0,448.2072
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,32,16384,256,256,two_stream,,108,108,ok,0.0451,0.5975,0.0502,0.6026,0.6026,0.9378,1.0663,0.8569,477.9099
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,32,16384,256,256,green_ctx,0.5,54,54,ok,0.0451,0.5975,0.0553,0.724,0.724,1.1267,0.8876,21.1654,397.8076
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,32,16384,256,256,green_ctx,0.7,76,32,ok,0.0451,0.5975,0.0517,0.9513,0.9513,1.4805,0.6755,59.2116,302.7449
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,64,16384,256,256,sequential,,108,108,ok,0.044,0.8724,0.044,0.8724,0.9165,1.0,1.0,0.0,349.162
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,64,16384,256,256,two_stream,,108,108,ok,0.044,0.8724,0.0502,0.8755,0.8755,0.9553,1.0468,0.3521,365.4971
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,64,16384,256,256,green_ctx,0.5,54,54,ok,0.044,0.8724,0.0563,1.2052,1.2052,1.3151,0.7604,38.1455,265.5055
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,64,16384,256,256,green_ctx,0.7,76,32,ok,0.044,0.8724,0.0512,1.6973,1.6973,1.852,0.54,94.5423,188.5369
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,128,16384,256,256,sequential,,108,108,ok,0.0451,1.5759,0.0451,1.5759,1.621,1.0,1.0,0.0,236.892
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,128,16384,256,256,two_stream,,108,108,ok,0.0451,1.5759,0.0512,1.5775,1.5775,0.9732,1.0276,0.0975,243.4275
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,ssm,128,16384,256,256,green_ctx,0.5,54,54,ok,0.0451,1.5759,0.0584,2.2369,2.2369,1.38,0.7247,41.9428,171.664
