model,device,seq_len,batch_size,sm_count,sm_ratio_pct,prefill_chunk_tokens,n_kernel_calls,n_blocks_per_call,cooperative_safe,latency_ms,latency_std_ms,state_passing_active
falcon_h1,a100-sxm4-80gb,512,1,108,100.0,256,2,24,True,1.0859519839286804,0.012471052045521062,True
falcon_h1,a100-sxm4-80gb,512,4,108,100.0,256,2,96,True,1.0987520217895508,0.01102088698439865,True
falcon_h1,a100-sxm4-80gb,512,16,108,100.0,256,2,384,False,1.1704319715499878,0.0069190553773087644,True
falcon_h1,a100-sxm4-80gb,512,32,108,100.0,256,2,768,False,1.3777920007705688,0.010093314345498068,True
falcon_h1,a100-sxm4-80gb,1024,1,108,100.0,256,4,24,True,2.068992018699646,0.016258689168429156,True
falcon_h1,a100-sxm4-80gb,1024,4,108,100.0,256,4,96,True,2.08844792842865,0.010544927563138221,True
falcon_h1,a100-sxm4-80gb,1024,16,108,100.0,256,4,384,False,2.1637120246887207,0.0071996233996575254,True
falcon_h1,a100-sxm4-80gb,1024,32,108,100.0,256,4,768,False,2.5231359004974365,0.005893293146855019,True
falcon_h1,a100-sxm4-80gb,2048,1,108,100.0,256,8,24,True,4.034560203552246,0.011484176610768268,True
falcon_h1,a100-sxm4-80gb,2048,4,108,100.0,256,8,96,True,4.058112144470215,0.018696859973335027,True
falcon_h1,a100-sxm4-80gb,2048,16,108,100.0,256,8,384,False,4.116991996765137,0.012929803706282156,True
falcon_h1,a100-sxm4-80gb,2048,32,108,100.0,256,8,768,False,4.814847946166992,0.006209047520039071,True
falcon_h1,a100-sxm4-80gb,4096,1,108,100.0,256,16,24,True,7.945728063583374,0.020101303985536716,True
falcon_h1,a100-sxm4-80gb,4096,4,108,100.0,256,16,96,True,7.961087942123413,0.028758900467717077,True
falcon_h1,a100-sxm4-80gb,4096,16,108,100.0,256,16,384,False,8.01587200164795,0.018744137845577685,True
falcon_h1,a100-sxm4-80gb,4096,32,108,100.0,256,16,768,False,9.391104221343994,0.006152509456992176,True
falcon_h1,a100-sxm4-80gb,8192,1,108,100.0,256,32,24,True,15.718400001525879,0.05809902636321203,True
falcon_h1,a100-sxm4-80gb,8192,4,108,100.0,256,32,96,True,15.762432098388672,0.05134130995832409,True
falcon_h1,a100-sxm4-80gb,8192,16,108,100.0,256,32,384,False,15.89299201965332,0.04339411523722672,True
falcon_h1,a100-sxm4-80gb,8192,32,108,100.0,256,32,768,False,18.55027198791504,0.010981017548553917,True
falcon_h1,a100-sxm4-80gb,16384,1,108,100.0,256,64,24,True,31.321088790893555,0.04490858729307942,True
falcon_h1,a100-sxm4-80gb,16384,4,108,100.0,256,64,96,True,31.423487663269043,0.05184715779596362,True
falcon_h1,a100-sxm4-80gb,16384,16,108,100.0,256,64,384,False,31.506431579589844,0.039133494646623614,True
falcon_h1,a100-sxm4-80gb,16384,32,108,100.0,256,64,768,False,36.85478401184082,0.015822820680683036,True
falcon_h1,a100-sxm4-80gb,512,1,14,13.0,512,1,48,False,0.6594560146331787,0.010358221282235961,True
falcon_h1,a100-sxm4-80gb,512,4,14,13.0,512,1,192,False,0.9461759924888611,0.004548829668398481,True
falcon_h1,a100-sxm4-80gb,512,16,14,13.0,512,1,768,False,2.920448064804077,0.002773026223811424,True
falcon_h1,a100-sxm4-80gb,512,32,14,13.0,512,1,1536,False,5.583359956741333,0.004580812489519313,True
falcon_h1,a100-sxm4-80gb,1024,1,14,13.0,512,2,48,False,1.1622400283813477,0.007675073118448869,True
falcon_h1,a100-sxm4-80gb,1024,4,14,13.0,512,2,192,False,1.636352002620697,0.021454894932267862,True
falcon_h1,a100-sxm4-80gb,1024,16,14,13.0,512,2,768,False,5.5951361656188965,0.005118825294316001,True
falcon_h1,a100-sxm4-80gb,1024,32,14,13.0,512,2,1536,False,10.93990421295166,0.004290437630029569,True
falcon_h1,a100-sxm4-80gb,2048,1,14,13.0,512,4,48,False,2.1667840480804443,0.007543446880624218,True
falcon_h1,a100-sxm4-80gb,2048,4,14,13.0,512,4,192,False,3.034111976623535,0.009005707261319197,True
falcon_h1,a100-sxm4-80gb,2048,16,14,13.0,512,4,768,False,10.962431907653809,0.0036763300283328302,True
falcon_h1,a100-sxm4-80gb,2048,32,14,13.0,512,4,1536,False,21.64787197113037,0.009493654949811983,True
falcon_h1,a100-sxm4-80gb,4096,1,14,13.0,512,8,48,False,4.116479873657227,0.015573110433749553,True
falcon_h1,a100-sxm4-80gb,4096,4,14,13.0,512,8,192,False,5.82144021987915,0.007864687954158175,True
falcon_h1,a100-sxm4-80gb,4096,16,14,13.0,512,8,768,False,21.68729591369629,0.011705309967133414,True
falcon_h1,a100-sxm4-80gb,4096,32,14,13.0,512,8,1536,False,43.07046318054199,0.004382473631820342,True
falcon_h1,a100-sxm4-80gb,8192,1,14,13.0,512,16,48,False,8.032256126403809,0.02035435344745233,True
falcon_h1,a100-sxm4-80gb,8192,4,14,13.0,512,16,192,False,11.382272243499756,0.0075163709506922685,True
falcon_h1,a100-sxm4-80gb,8192,16,14,13.0,512,16,768,False,43.13497734069824,0.011083874841077425,True
falcon_h1,a100-sxm4-80gb,8192,32,14,13.0,512,16,1536,False,85.92230606079102,0.012042659896651384,True
falcon_h1,a100-sxm4-80gb,16384,1,14,13.0,512,32,48,False,15.848447799682617,0.04339302546573337,True
falcon_h1,a100-sxm4-80gb,16384,4,14,13.0,512,32,192,False,22.509568214416504,0.016497313745342995,True
falcon_h1,a100-sxm4-80gb,16384,16,14,13.0,512,32,768,False,86.03699111938477,0.011208173486421814,True
